Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-09-22 05:00:28,RTY,2910.0,UNUSUAL_CALL_VOL,200,155000.0,7.75,12.84,0.484,0.031597,LONG_GAMMA,2909.3,UAC,ATM,0.7
2026-09-22 07:54:28,RTY,2910.0,UNUSUAL_CALL_VOL,100,120000.0,12.0,12.17,0.77,0.030085,LONG_GAMMA,2917.3,UAC,BELOW,-7.3
2026-09-22 08:16:28,RTY,2930.0,UNUSUAL_CALL_VOL,100,52500.0,5.25,12.6,0.283,0.033149,LONG_GAMMA,2924.0,UAC,ABOVE,6.0
2026-09-22 08:31:29,RTY,2910.0,UNUSUAL_CALL_VOL,100,82000.0,8.2,11.04,0.631,0.043141,LONG_GAMMA,2912.8,UAC,ATM,-2.8
2026-09-22 08:32:29,RTY,2910.0,UNUSUAL_CALL_VOL,100,85500.0,8.55,11.36,0.636,0.041787,SHORT_GAMMA,2913.0,UAC,ATM,-3.0
2026-09-22 08:38:28,RTY,2910.0,UNUSUAL_PUT_VOL,172,67510.0,3.92,10.67,-0.247,0.03768,SHORT_GAMMA,2915.6,UAP,BELOW,-5.6
2026-09-22 09:03:28,RTY,2910.0,UNUSUAL_CALL_VOL,100,185500.0,18.55,10.61,0.986,0.004419,SHORT_GAMMA,2927.6,UAC,BELOW,-17.6
2026-09-23 09:29:19,RTY,2870.0,UNUSUAL_PUT_VOL,257,116293.0,4.53,10.41,-0.301,0.046423,LONG_GAMMA,2873.8,UAP,ATM,-3.8
2026-09-23 09:51:02,RTY,2870.0,UNUSUAL_PUT_VOL,203,150220.0,7.4,9.26,-0.717,0.052546,LONG_GAMMA,2866.2,UAP,ATM,3.8
2026-09-23 12:07:09,RTY,2860.0,UNUSUAL_PUT_VOL,180,75150.0,4.17,8.4,-0.378,0.087222,LONG_GAMMA,2861.3,UAP,ATM,-1.3
2026-09-23 13:15:10,RTY,2870.0,UNUSUAL_PUT_VOL,116,64380.0,5.55,5.03,-0.98,0.024146,LONG_GAMMA,2865.8,UAP,ATM,4.2
2026-09-23 13:15:10,RTY,2850.0,UNUSUAL_PUT_VOL,117,2340.0,0.2,7.51,-0.0,0.0,LONG_GAMMA,2865.8,UAP,BELOW,-15.8
2026-09-23 15:13:43,RTY,2860.0,UNUSUAL_PUT_VOL,175,38938.0,2.23,107.0,-0.473,0.133346,LONG_GAMMA,2860.2,UAP,ATM,-0.2
2026-09-23 16:25:29,RTY,2940.0,PUT_BLOCK_BUY,206,1655725.0,80.38,29.62,-0.966,0.001762,LONG_GAMMA,2859.8,BAP,ABOVE,80.2
2026-09-23 16:25:29,RTY,2910.0,PUT_BLOCK_BUY,417,2116275.0,50.75,10.56,-0.999,0.000147,LONG_GAMMA,2859.8,BAP,ABOVE,50.2
2026-09-23 16:25:29,RTY,2900.0,UNUSUAL_CALL_VOL,112,8120.0,0.72,15.24,0.037,0.00368,LONG_GAMMA,2859.8,UAC,ABOVE,40.2
2026-09-23 16:25:29,RTY,2850.0,UNUSUAL_PUT_VOL,195,145275.0,7.45,14.85,-0.317,0.016513,LONG_GAMMA,2859.8,UAP,BELOW,-9.8
2026-09-23 16:25:29,RTY,2840.0,UNUSUAL_PUT_VOL,119,55633.0,4.68,15.35,-0.181,0.0118,LONG_GAMMA,2859.8,UAP,BELOW,-19.8
2026-09-23 16:25:29,RTY,2820.0,UNUSUAL_PUT_VOL,109,19892.0,1.82,17.11,-0.051,0.004229,LONG_GAMMA,2859.8,UAP,BELOW,-39.8
