Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-09-22 08:32:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,397.07
2026-09-22 08:42:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,396.95
2026-09-22 08:47:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.56
2026-09-22 08:48:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.5
2026-09-22 08:55:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,397.19
2026-09-22 08:59:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.38
2026-09-22 09:08:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.04
2026-09-22 09:11:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,396.87
2026-09-22 09:13:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,396.92
2026-09-22 09:23:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.14
2026-09-22 09:40:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,396.35
2026-09-22 09:45:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,396.1
2026-09-22 09:47:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,396.17
2026-09-22 09:52:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,396.3
2026-09-22 10:14:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.58
2026-09-22 10:32:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.01
2026-09-22 10:39:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,396.92
2026-09-22 10:40:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,396.91
2026-09-22 10:55:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,396.89
2026-09-22 10:59:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,397.1
2026-09-22 11:14:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,396.45
2026-09-22 11:24:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,396.55
2026-09-22 11:42:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,396.97
2026-09-22 11:54:33,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,397.7
2026-09-22 12:02:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.62
2026-09-22 12:06:54,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,397.84
2026-09-22 12:10:29,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.72
2026-09-22 12:15:28,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,397.71
2026-09-22 12:55:17,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,398.79
2026-09-22 12:58:01,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,398.79
2026-09-22 13:01:52,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,398.76
2026-09-22 13:40:29,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,399.02
2026-09-22 14:30:17,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,399.85
2026-09-22 14:36:28,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,400.55
2026-09-23 00:07:55,GLD,BULLISH_CALL_SWEEP,BULLISH,17,10382,2236638.0,True,398.5
2026-09-23 00:07:55,GLD,BEARISH_PUT_SWEEP,BEARISH,7,3935,554594.0,True,398.5
2026-09-23 08:44:30,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,393.44
2026-09-23 11:40:30,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,393.05
2026-09-23 11:43:30,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,393.02
2026-09-23 13:15:10,GLD,VOL_CRUSH_SWEEP,NEUTRAL,,,154043.0,,393.24
2026-09-23 14:02:44,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,393.33
2026-09-23 14:28:44,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,393.0
2026-09-23 15:14:30,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,392.88
