6410,3526.70
6405,3621.60
6400,11039.55
6395,5489.26
6390,4842.60
6385,7857.75
6380,8681.72
6375,20383.70
6370,31171.65
6365,29699.07
6360,38328.64
6355,58719.13
6350,142370.64
6345,222794.28
6340,515135.24
6335,1468714.03
6330,17307833.73
6325,297288.96
6320,111190.80
6315,-144720.39
6310,-84970.63
6305,-59611.27
6300,-113828.63
6295,-47429.17
6290,-68391.08
6285,-50297.65
6280,-44490.34
6275,-37258.76
6270,-30063.18
6265,-18019.19
6260,-21080.37
6255,-13233.52
6250,-23428.41
6245,-8632.49
6240,-11178.30
6235,-6472.66
6230,-8337.37
6225,-6115.25
6220,-5238.84
6215,-5260.09
6210,-5275.45
6205,-4989.69
6200,-9531.63
6195,-2168.61
6190,-3450.92
6185,-3441.22
