Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,ZERO_OI,SPOT
2026-05-06 20:53:00,,28500.0,28700.0,,28000.0,28560.0,28853.4,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.49,28704.75
2026-05-06 20:54:00,,28500.0,28700.0,,28000.0,28560.0,28853.45,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.5,28706.25
2026-05-06 20:55:00,,28500.0,28700.0,,28000.0,28560.0,28853.43,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.5,28707.5
2026-05-06 20:56:00,,28500.0,28700.0,,28000.0,28560.0,28853.45,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.51,28707.0
2026-05-06 20:57:00,,28500.0,28700.0,,28000.0,28560.0,28853.44,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.52,28705.75
2026-05-06 20:58:00,,28500.0,28700.0,,28000.0,28560.0,28853.43,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.49,28697.75
2026-05-06 20:59:00,,28500.0,28700.0,,28000.0,28560.0,28853.43,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.51,28701.25
2026-05-06 21:00:00,,28500.0,28700.0,,28000.0,28560.0,28853.45,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.5,28703.5
2026-05-06 21:01:00,,28500.0,28700.0,,28000.0,28560.0,28853.43,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.51,28699.75
2026-05-06 21:02:00,,28500.0,28700.0,,28000.0,28560.0,28853.43,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.51,28704.0
2026-05-06 21:03:00,,28500.0,28700.0,,28000.0,28560.0,28853.43,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.51,28703.25
2026-05-06 21:04:00,,28500.0,28700.0,,28000.0,28560.0,28853.45,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.52,28692.5
2026-05-06 21:05:00,,28500.0,28700.0,,28000.0,28560.0,28853.49,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.52,28692.5
2026-05-06 21:06:00,,28500.0,28700.0,,28000.0,28560.0,28853.48,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.53,28697.0
2026-05-06 21:07:00,,28500.0,28700.0,,28000.0,28560.0,28853.48,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.53,28699.75
2026-05-06 21:08:00,,28500.0,28700.0,,28000.0,28560.0,28853.47,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.54,28694.5
2026-05-06 21:09:00,,28500.0,28700.0,,28000.0,28560.0,28853.48,,,,,29000.0,28500.0,28700.0,28700.0,28700.0,28600.0,28600.0,28700.0,28712.55,28692.25
