Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-08-24 18:18:59,QQQ,BULLISH_CALL_SWEEP,BULLISH,9,224126,33128222.0,True,706.73
2026-08-24 18:18:59,QQQ,BEARISH_PUT_SWEEP,BEARISH,11,231886,45255890.0,True,706.73
2026-08-24 18:18:59,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,40391641.0,,706.73
2026-08-25 00:01:00,QQQ,BULLISH_CALL_SWEEP,BULLISH,9,224126,33128222.0,True,708.64
2026-08-25 00:01:00,QQQ,BEARISH_PUT_SWEEP,BEARISH,11,231886,45255890.0,True,708.64
2026-08-25 00:01:00,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,40391641.0,,708.64
2026-08-25 08:34:00,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,12560,2085698.0,True,712.79
2026-08-25 08:34:00,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,712.79
2026-08-25 08:35:32,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,712.99
2026-08-25 08:36:26,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,10954,1320353.0,True,712.9
2026-08-25 08:40:00,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,10411,993082.0,True,711.66
2026-08-25 08:47:00,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,10379,1557051.0,True,713.44
2026-08-25 08:49:00,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,5686,891573.0,True,713.83
2026-08-25 09:01:00,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,711.32
2026-08-25 09:13:00,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,710.57
2026-08-25 09:14:00,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,710.33
2026-08-25 09:16:00,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1949477.0,,710.23
2026-08-25 09:19:00,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,710.28
2026-08-25 09:45:00,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,709.32
2026-08-25 10:11:00,QQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,709.41
