Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-07-10 07:54:23,SPX,BULLISH_CALL_SWEEP,BULLISH,5,18261,25437150.0,True,7543.64
2026-07-10 08:04:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7543.64
2026-07-10 08:09:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7543.64
2026-07-10 08:11:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7543.64
2026-07-10 08:14:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7543.64
2026-07-10 08:15:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7543.64
2026-07-10 08:32:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7552.19
2026-07-10 08:48:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7553.69
2026-07-10 08:58:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7557.78
2026-07-10 09:23:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7549.65
2026-07-10 09:30:24,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7552.41
2026-07-10 09:34:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7536.3
2026-07-10 09:37:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7538.09
2026-07-10 09:41:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7540.38
2026-07-10 09:55:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7545.88
2026-07-10 10:03:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7536.09
2026-07-10 10:21:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7554.72
2026-07-10 10:31:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7556.5
2026-07-10 10:36:23,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7553.75
2026-07-10 10:45:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7545.1
2026-07-10 10:47:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7546.94
2026-07-10 10:49:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7550.84
2026-07-10 10:50:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7551.32
2026-07-10 10:54:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7555.11
2026-07-10 10:59:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7554.15
2026-07-10 11:00:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7556.17
2026-07-10 11:07:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7555.94
2026-07-10 11:21:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7560.58
2026-07-10 11:22:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7559.02
2026-07-10 11:28:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7560.52
2026-07-10 11:32:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7560.57
2026-07-10 11:38:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7558.23
2026-07-10 11:43:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7562.0
2026-07-10 11:52:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7565.98
2026-07-10 11:58:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7566.75
2026-07-10 12:12:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7563.26
2026-07-10 12:13:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7562.38
2026-07-10 12:31:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7567.27
2026-07-10 13:09:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7568.68
2026-07-10 13:12:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7570.53
2026-07-10 13:30:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7570.55
2026-07-10 13:33:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7570.73
2026-07-10 13:47:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7571.78
2026-07-10 13:58:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7571.78
2026-07-10 14:17:23,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7575.76
2026-07-10 14:45:22,SPX,HEDGE_CHASE_SWEEP,BEARISH,,,,,7576.58
2026-07-10 14:59:22,SPX,HEDGE_CHASE_SWEEP,BULLISH,,,,,7573.68
