Time,CallPremiumBuy,CallPremiumSell,PutPremiumBuy,PutPremiumSell,NetDeltaFlow,NetGammaFlow,NetCharmFlow,FlowVelocity,FlowAcceleration,FlowImbalance,FlowImbalance5m,FlowImbalance15m,FlowImbalanceCycle,CycleCallPremBuy,CyclePutPremBuy,CharmVelocity,CharmAcceleration,GammaRegime,DealerState,Regime,Confidence,Bias,Risk,BullishScore,BearishScore,VolatilityScore,SqueezeScore,PanicScore,BullishScoreRaw,BearishScoreRaw,Events,MaxCallFlowStrike,MaxPutFlowStrike,SPOT
2026-05-31 19:47:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.9135,0.9135,0.9135,63570.0,2875.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,42.8375,20.269214255045085,80.0,55.0,0.0,42.8,20.3,,2870.0,2920.0,2932.5
2026-05-31 19:48:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,-253792.0,507585.0,0.9135,0.9135,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.45,BULLISH,HIGH,46.3,20.3,87.0,58.5,0.0,52.8,20.3,FLOW_EXPANSION_BULLISH,2870.0,2920.0,2932.7
2026-05-31 19:49:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,-169195.0,507585.0,0.9135,0.9135,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,BULLISH,HIGH,53.8,15.0,91.6,60.8,0.0,67.8,5.3,FLOW_EXPANSION_BULLISH,2870.0,2920.0,2932.2
2026-05-31 19:50:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,-126896.0,253792.0,0.9135,0.9135,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,BULLISH,HIGH,58.7,11.6,94.5,62.3,0.0,67.8,5.3,FLOW_EXPANSION_BULLISH,2870.0,2920.0,2931.3
2026-05-31 19:51:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,-101517.0,253792.0,0.9135,0.9135,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.45,BULLISH,HIGH,56.6,14.6,96.4,63.2,0.0,52.8,20.3,FLOW_EXPANSION_BULLISH,2870.0,2920.0,2932.0
2026-05-31 19:52:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,51.8,16.6,90.7,60.3,0.0,42.8,20.3,,2870.0,2920.0,2932.2
2026-05-31 19:53:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,48.7,17.9,87.0,58.4,0.0,42.8,20.3,,2870.0,2920.0,2932.4
2026-05-31 19:54:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,46.6,18.7,84.6,57.2,0.0,42.8,20.3,,2870.0,2920.0,2932.1
2026-05-31 19:55:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,50.5,14.0,83.0,56.4,0.0,57.8,5.3,,2870.0,2920.0,2932.1
2026-05-31 19:56:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,47.8,16.2,82.0,55.9,0.0,42.8,20.3,,2870.0,2920.0,2932.2
2026-05-31 19:57:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,46.1,17.6,81.3,55.6,0.0,42.8,20.3,,2870.0,2920.0,2932.2
2026-05-31 19:58:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,45.0,18.5,80.8,55.4,0.0,42.8,20.3,,2870.0,2920.0,2932.1
2026-05-31 19:59:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,44.2,19.1,80.5,55.3,0.0,42.8,20.3,,2870.0,2920.0,2931.6
2026-05-31 20:00:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,49.0,14.3,80.3,55.2,0.0,57.8,5.3,,2870.0,2920.0,2931.2
2026-05-31 20:01:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,52.1,11.1,80.2,55.1,0.0,57.8,5.3,,2870.0,2920.0,2930.9
2026-05-31 20:02:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,54.1,9.1,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2930.9
2026-05-31 20:03:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,55.4,7.8,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2930.9
2026-05-31 20:04:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,56.3,6.9,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.1
2026-05-31 20:05:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,56.8,6.3,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.1
2026-05-31 20:06:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,51.9,11.2,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2931.1
2026-05-31 20:07:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,48.7,14.4,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2930.7
2026-05-31 20:08:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,51.9,11.2,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2930.7
2026-05-31 20:09:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,54.0,9.1,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2930.4
2026-05-31 20:10:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,50.1,13.0,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2930.5
2026-05-31 20:11:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,47.6,15.5,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2930.7
2026-05-31 20:12:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,45.9,17.2,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2931.0
2026-05-31 20:13:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,44.8,18.3,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2931.4
2026-05-31 20:14:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,44.1,19.0,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2931.1
2026-05-31 20:15:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,48.9,14.2,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.6
2026-05-31 20:16:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,52.0,11.1,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.3
2026-05-31 20:17:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,54.0,9.1,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.2
2026-05-31 20:18:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,55.3,7.8,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.0
2026-05-31 20:19:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,56.2,6.9,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.0
2026-05-31 20:20:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,51.5,11.6,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2931.6
2026-05-31 20:21:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,48.5,14.6,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2932.5
2026-05-31 20:22:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,46.5,16.6,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2932.2
2026-05-31 20:23:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,45.2,17.9,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2932.0
2026-05-31 20:24:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,49.6,13.5,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.7
2026-05-31 20:25:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,52.5,10.6,80.1,55.1,0.0,57.8,5.3,,2870.0,2920.0,2931.7
2026-05-31 20:26:00,63570.0,313235.0,2875.0,260795.0,-84.37,-983.24,1258730.38,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,49.1,14.0,80.1,55.1,0.0,42.8,20.3,,2870.0,2920.0,2931.8
2026-05-31 20:27:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,-65.0,-108.0,0.9135,0.0,0.0,0.0,0.0,0.0,-4908.8854,-2454.4427,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,46.9,16.2,87.1,55.1,0.0,42.8,20.3,,2870.0,2900.0,2931.6
2026-05-31 20:28:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,-65.0,-108.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,-2454.4427,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,45.5,17.6,91.6,55.1,0.0,42.8,20.3,,2870.0,2900.0,2931.4
2026-05-31 20:29:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,-65.0,-108.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,2454.4427,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,49.8,13.3,94.5,55.1,0.0,57.8,5.3,,2870.0,2900.0,2931.4
2026-05-31 20:30:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,-65.0,162.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,2454.4427,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,BULLISH,HIGH,56.1,10.5,96.4,58.6,0.0,67.8,5.3,FLOW_EXPANSION_BULLISH,2870.0,2900.0,2930.9
2026-05-31 20:31:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,-65.0,162.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,BULLISH,HIGH,60.2,8.7,97.7,60.8,0.0,67.8,5.3,FLOW_EXPANSION_BULLISH,2870.0,2900.0,2930.7
2026-05-31 20:32:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,54.1,12.7,91.5,58.8,0.0,42.8,20.3,,2870.0,2900.0,2930.6
2026-05-31 20:33:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,55.4,10.1,87.5,57.5,0.0,57.8,5.3,,2870.0,2900.0,2931.1
2026-05-31 20:34:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,56.3,8.4,84.9,56.6,0.0,57.8,5.3,,2870.0,2900.0,2931.0
2026-05-31 20:35:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,51.6,12.6,83.2,56.0,0.0,42.8,20.3,,2870.0,2900.0,2931.5
2026-05-31 20:36:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,BULLISH,HIGH,48.5,15.3,82.1,55.6,0.0,42.8,20.3,,2870.0,2900.0,2931.5
2026-05-31 20:37:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,51.8,11.8,81.4,55.4,0.0,57.8,5.3,,2870.0,2900.0,2930.8
2026-05-31 20:38:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,53.9,9.5,80.9,55.3,0.0,57.8,5.3,,2870.0,2900.0,2930.8
2026-05-31 20:39:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,55.3,8.0,80.6,55.2,0.0,57.8,5.3,,2870.0,2900.0,2930.5
2026-05-31 20:40:00,63570.0,313235.0,2875.0,261120.0,-84.27,-983.94,1253821.5,0.0,0.0,0.9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.34,BULLISH,HIGH,56.2,7.0,80.4,55.1,0.0,57.8,5.3,,2870.0,2900.0,2930.3
