Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-07-02 17:08:55,VIX,60.0,UNUSUAL_CALL_VOL,4033,34280.0,0.08,2.4,0.0,0.0,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,50.0,UNUSUAL_CALL_VOL,3425,32538.0,0.1,2.15,0.0,0.0,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,39.0,UNUSUAL_CALL_VOL,2700,48600.0,0.18,1.94,0.0,0.0,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,38.0,UNUSUAL_CALL_VOL,3119,59261.0,0.19,1.91,0.0,0.0,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,35.0,CALL_BLOCK_BUY,44657,781498.0,0.17,1.73,0.0,0.0,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,31.0,CALL_BLOCK_BUY,10010,265265.0,0.27,1.64,0.0,0.0,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,30.0,UNUSUAL_CALL_VOL,3344,101992.0,0.3,1.62,0.0,0.0,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,27.0,UNUSUAL_CALL_VOL,3026,110449.0,0.36,146.12,0.092,0.030018,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,26.0,CALL_BLOCK_BUY,9032,361280.0,0.4,141.03,0.102,0.033388,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,25.0,CALL_BLOCK_BUY,43581,1699659.0,0.39,130.58,0.102,0.036125,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,24.0,CALL_BLOCK_BUY,7648,370952.0,0.48,129.43,0.125,0.042196,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,23.0,UNUSUAL_CALL_VOL,4419,240836.0,0.55,123.29,0.141,0.048195,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,22.0,CALL_BLOCK_BUY,15764,961604.0,0.61,116.04,0.16,0.055592,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,21.5,CALL_BLOCK_BUY,7366,427228.0,0.58,107.0,0.157,0.059447,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,21.5,PUT_BLOCK_BUY,3402,1437345.0,4.22,90.46,-0.892,0.054538,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,21.0,CALL_BLOCK_SELL,32270,2355710.0,0.73,110.93,0.191,0.06514,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,20.5,CALL_BLOCK_BUY,2691,208552.0,0.78,106.36,0.205,0.070799,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,20.0,CALL_BLOCK_BUY,6640,567763.0,0.85,103.47,0.226,0.077045,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,19.5,UNUSUAL_CALL_VOL,4330,398360.0,0.92,98.73,0.245,0.084456,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,19.0,CALL_BLOCK_BUY,6008,615871.0,1.02,95.6,0.273,0.092227,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,19.0,PUT_BLOCK_BUY,8659,1792413.0,2.07,75.88,-0.792,0.100232,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,18.5,UNUSUAL_CALL_VOL,2693,305656.0,1.14,91.61,0.303,0.101143,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,18.5,PUT_BLOCK_BUY,33286,5608691.0,1.69,72.62,-0.758,0.114066,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,18.0,CALL_BLOCK_BUY,12800,1580800.0,1.23,85.62,0.334,0.112722,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,18.0,PUT_BLOCK_BUY,13168,1751344.0,1.33,69.57,-0.715,0.129349,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,17.5,PUT_BLOCK_SELL,2430,212625.0,0.88,58.28,-0.692,0.160114,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,17.0,UNUSUAL_PUT_VOL,4812,329622.0,0.69,60.87,-0.606,0.167565,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,16.5,UNUSUAL_PUT_VOL,3561,169148.0,0.48,59.52,-0.525,0.177334,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,16.0,UNUSUAL_PUT_VOL,2894,86820.0,0.3,57.38,-0.437,0.182032,LONG_GAMMA,16.15
2026-07-02 17:08:55,VIX,15.5,UNUSUAL_PUT_VOL,6133,101194.0,0.17,54.49,-0.341,0.178516,LONG_GAMMA,16.15
2026-07-02 17:40:52,VIX,60.0,UNUSUAL_CALL_VOL,4033,34280.0,0.08,2.4,0.0,0.0,LONG_GAMMA,16.15
2026-07-02 17:40:52,VIX,50.0,UNUSUAL_CALL_VOL,3425,32538.0,0.1,2.15,0.0,0.0,LONG_GAMMA,16.15
