Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-07-06 16:50:48,NQ,BULLISH_CALL_SWEEP,BULLISH,31,3286,49467637.0,True,29945.5
2026-07-06 16:50:48,NQ,BEARISH_PUT_SWEEP,BEARISH,21,9587,199162576.0,True,29945.5
2026-07-06 18:25:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29894.5
2026-07-06 18:44:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29874.25
2026-07-06 18:45:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29861.5
2026-07-06 19:21:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29895.0
2026-07-06 19:25:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29904.5
2026-07-06 19:53:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29846.0
2026-07-06 20:26:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29746.0
2026-07-06 20:42:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29751.25
2026-07-06 20:44:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29785.0
2026-07-06 20:45:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29795.0
2026-07-06 20:47:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29802.25
2026-07-06 22:06:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29768.75
2026-07-06 22:07:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29773.25
2026-07-06 22:13:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29762.25
2026-07-06 22:16:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29736.75
2026-07-06 22:30:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29694.25
2026-07-06 22:36:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29695.5
2026-07-06 22:44:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29666.75
2026-07-06 23:00:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29672.25
2026-07-06 23:01:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29650.5
2026-07-06 23:06:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29671.75
2026-07-06 23:07:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29671.75
2026-07-06 23:15:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29644.5
2026-07-06 23:19:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29629.5
2026-07-06 23:49:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29618.75
2026-07-07 00:00:47,NQ,BEARISH_PUT_SWEEP,BEARISH,16,979,15675100.0,True,29618.0
2026-07-07 00:00:47,NQ,VOL_CRUSH_SWEEP,NEUTRAL,,,7277336.0,,29618.0
2026-07-07 00:19:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29588.5
2026-07-07 00:22:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29601.5
2026-07-07 00:28:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29565.25
2026-07-07 00:33:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29626.5
2026-07-07 00:39:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29649.75
2026-07-07 01:00:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29687.5
2026-07-07 01:10:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29649.5
2026-07-07 01:11:47,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29642.5
2026-07-07 01:13:47,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29639.75
2026-07-07 03:09:17,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,29659.75
2026-07-07 03:36:39,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,29680.75
