Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-06-10 18:11:56,ES,7241.0,61.2,0.0,0,14.0,0.0,0,14,0.0,0.0,14.0
2026-06-10 18:12:55,ES,7239.25,61.2,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7.0
2026-06-10 18:13:56,ES,7237.0,61.2,-0.0,0,4.9,4.9,0,0.0,0.0,0.0,6.3
2026-06-10 18:14:55,ES,7236.0,61.2,-0.0,0,5.6,5.6,0,0.0,0.0,0.0,6.1
2026-06-10 18:15:55,ES,7238.0,61.2,0.0,0,2.7,2.7,0,0.0,0.0,0.0,5.4
2026-06-10 18:16:55,ES,7235.5,60.9,-0.0,0,7.9,7.9,0,0.0,0.0,0.0,5.9
2026-06-10 18:17:55,ES,7236.25,60.9,-0.0,0,6.9,6.9,0,0.0,0.0,0.0,6.0
2026-06-10 18:18:55,ES,7232.75,60.9,-0.0,0,13.0,6.0,0,7,0.0,0.0,6.9
2026-06-10 18:19:55,ES,7246.0,61.0,0.0,0,3.6,3.6,0,0.0,0.0,0.0,6.5
2026-06-10 18:20:55,ES,7244.75,60.6,0.0,0,7.1,7.1,0,0.0,0.0,0.0,6.6
2026-06-10 18:21:55,ES,7244.5,60.5,-0.0,0,8.6,8.6,0,0.0,0.0,0.0,6.0
2026-06-10 18:22:55,ES,7246.25,60.4,0.0,0,5.0,5.0,0,0.0,0.0,0.0,6.5
2026-06-10 18:23:55,ES,7241.75,60.4,-0.0,0,6.1,6.1,0,0.0,0.0,0.0,6.7
2026-06-10 18:24:56,ES,7243.25,60.5,-0.0,0,4.3,4.3,0,0.0,0.0,0.0,6.5
2026-06-10 18:25:56,ES,7249.0,60.7,0.0,0,0.6,0.6,0,0.0,0.0,0.0,6.3
2026-06-10 18:26:56,ES,7252.25,60.7,0.0,0,2.1,2.1,0,0.0,0.0,0.0,5.7
2026-06-10 18:27:56,ES,7253.0,60.6,0.0,0,1.8,1.8,0,0.0,0.0,0.0,5.2
2026-06-10 18:28:56,ES,7255.0,60.6,0.0,0,6.2,6.2,0,0.0,0.0,0.0,4.5
