Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-09-15 08:35:23,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,159.36
2026-09-15 08:36:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,158.89
2026-09-15 08:36:22,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,158.89
2026-09-15 08:40:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,159.05
2026-09-15 08:48:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,159.1
2026-09-15 08:51:22,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,158.65
2026-09-15 09:07:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,159.17
2026-09-15 09:11:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,159.32
2026-09-15 10:07:24,USO,BULLISH_CALL_SWEEP,BULLISH,4,836,412648.0,True,160.59
2026-09-15 10:12:22,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,160.6
2026-09-15 10:13:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,160.71
2026-09-15 10:24:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,160.39
2026-09-15 10:35:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,160.61
2026-09-15 10:57:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,160.7
2026-09-15 11:12:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,161.14
2026-09-15 11:12:22,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,161.14
2026-09-15 11:13:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,161.23
2026-09-15 11:22:23,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,161.42
2026-09-15 11:25:23,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,161.29
2026-09-15 11:28:23,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,161.19
2026-09-15 11:29:23,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,161.19
2026-09-15 11:33:23,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,161.31
2026-09-15 11:51:22,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,162.15
2026-09-15 12:01:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,162.21
2026-09-15 12:23:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,162.98
2026-09-15 12:34:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,163.15
2026-09-15 12:42:22,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,162.87
2026-09-15 12:46:22,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,162.81
2026-09-15 13:00:23,USO,HEDGE_CHASE_SWEEP,BEARISH,,,,,162.9
2026-09-15 13:08:23,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,162.31
2026-09-15 13:11:23,USO,HEDGE_CHASE_SWEEP,BULLISH,,,,,162.18
