Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-08-03 09:00:51,VIX,60.0,UNUSUAL_CALL_VOL,7700,42350.0,0.06,2.51,0.0,0.0,SHORT_GAMMA,16.05,UAC,ABOVE,43.95
2026-08-03 09:00:51,VIX,55.0,UNUSUAL_CALL_VOL,5300,42400.0,0.08,2.49,0.0,0.0,SHORT_GAMMA,16.05,UAC,ABOVE,38.95
2026-08-03 09:00:51,VIX,45.0,UNUSUAL_CALL_VOL,4100,51250.0,0.12,2.29,0.0,0.0,SHORT_GAMMA,16.05,UAC,ABOVE,28.95
2026-08-03 09:05:51,VIX,16.5,PUT_BLOCK_BUY,10000,390000.0,0.39,58.97,-0.552,0.197836,SHORT_GAMMA,16.07,BAP,ABOVE,0.43
2026-08-03 09:11:51,VIX,50.0,UNUSUAL_CALL_VOL,2700,21600.0,0.08,2.32,0.0,0.0,SHORT_GAMMA,15.97,UAC,ABOVE,34.03
2026-08-03 09:11:51,VIX,28.0,UNUSUAL_CALL_VOL,2700,90450.0,0.33,1.67,0.0,0.0,SHORT_GAMMA,15.97,UAC,ABOVE,12.03
2026-08-03 09:14:51,VIX,20.0,CALL_BLOCK_BUY,15001,1222581.0,0.81,111.96,0.202,0.074808,LONG_GAMMA,15.93,BAC,ABOVE,4.07
2026-08-03 09:14:51,VIX,18.0,CALL_BLOCK_SELL,5250,643125.0,1.23,94.51,0.308,0.11079,LONG_GAMMA,15.93,SAC,ABOVE,2.07
2026-08-03 09:14:51,VIX,18.0,PUT_BLOCK_SELL,5250,653625.0,1.25,71.04,-0.766,0.128537,LONG_GAMMA,15.93,SAP,ABOVE,2.07
2026-08-03 09:32:51,VIX,22.5,PUT_BLOCK_BUY,500,257500.0,5.15,105.22,-0.93,0.03839,SHORT_GAMMA,15.79,BAP,ABOVE,6.71
2026-08-03 09:32:51,VIX,19.5,PUT_BLOCK_BUY,1000,247000.0,2.47,86.81,-0.853,0.079658,SHORT_GAMMA,15.79,BAP,ABOVE,3.71
2026-08-03 09:40:51,VIX,50.0,UNUSUAL_CALL_VOL,8700,60900.0,0.07,2.28,0.0,0.0,SHORT_GAMMA,15.71,UAC,ABOVE,34.29
2026-08-03 09:50:51,VIX,45.0,UNUSUAL_CALL_VOL,2000,21000.0,0.11,2.23,0.0,0.0,LONG_GAMMA,15.75,UAC,ABOVE,29.25
