Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-08-03 08:33:51,SPY,751.0,UNUSUAL_CALL_VOL,5271,650968.0,1.23,16.79,0.465,0.116322,LONG_GAMMA,750.66,UAC,ATM,0.34
2026-08-03 08:34:51,SPY,753.0,UNUSUAL_CALL_VOL,7483,430272.0,0.57,16.61,0.27,0.097911,LONG_GAMMA,750.89,UAC,ABOVE,2.11
2026-08-03 08:34:51,SPY,752.0,UNUSUAL_CALL_VOL,6043,595236.0,0.98,17.73,0.383,0.105913,LONG_GAMMA,750.89,UAC,ATM,1.11
2026-08-03 08:34:51,SPY,751.0,UNUSUAL_CALL_VOL,6290,952935.0,1.52,18.87,0.493,0.103993,LONG_GAMMA,750.89,UAC,ATM,0.11
2026-08-03 08:36:51,SPY,754.0,UNUSUAL_CALL_VOL,5979,230192.0,0.39,15.21,0.212,0.093832,SHORT_GAMMA,751.49,UAC,ABOVE,2.51
2026-08-03 08:36:51,SPY,752.0,UNUSUAL_CALL_VOL,6986,792911.0,1.13,16.56,0.444,0.117561,SHORT_GAMMA,751.49,UAC,ATM,0.51
2026-08-03 08:36:51,SPY,751.0,UNUSUAL_CALL_VOL,5453,924283.0,1.69,17.29,0.56,0.112442,SHORT_GAMMA,751.49,UAC,ATM,-0.49
2026-08-03 08:38:51,SPY,754.0,UNUSUAL_CALL_VOL,7222,263603.0,0.36,15.3,0.202,0.091054,SHORT_GAMMA,751.38,UAC,ABOVE,2.62
2026-08-03 08:38:51,SPY,753.0,UNUSUAL_CALL_VOL,7153,475674.0,0.67,15.94,0.312,0.109666,SHORT_GAMMA,751.38,UAC,ABOVE,1.62
2026-08-03 08:38:51,SPY,752.0,UNUSUAL_CALL_VOL,8209,923512.0,1.12,17.07,0.433,0.113871,SHORT_GAMMA,751.38,UAC,ATM,0.62
2026-08-03 08:40:51,SPY,753.0,UNUSUAL_CALL_VOL,5339,328348.0,0.61,15.55,0.3,0.110855,SHORT_GAMMA,751.32,UAC,ABOVE,1.68
2026-08-03 08:40:51,SPY,752.0,UNUSUAL_CALL_VOL,6116,614658.0,1.0,15.94,0.421,0.121567,SHORT_GAMMA,751.32,UAC,ATM,0.68
2026-08-03 08:46:51,SPY,752.0,UNUSUAL_CALL_VOL,7323,823838.0,1.12,16.59,0.444,0.118928,SHORT_GAMMA,751.5,UAC,ATM,0.5
2026-08-03 08:47:51,SPY,754.0,UNUSUAL_CALL_VOL,9515,404388.0,0.42,14.63,0.238,0.105804,SHORT_GAMMA,751.88,UAC,ABOVE,2.12
2026-08-03 08:47:51,SPY,753.0,UNUSUAL_CALL_VOL,5996,464690.0,0.78,15.34,0.362,0.122119,SHORT_GAMMA,751.88,UAC,ATM,1.12
2026-08-03 08:48:51,SPY,752.0,CALL_BLOCK_SELL,8941,1202565.0,1.35,15.86,0.516,0.125764,SHORT_GAMMA,752.09,SAC,ATM,-0.09
2026-08-03 08:49:51,SPY,754.0,UNUSUAL_CALL_VOL,12554,596315.0,0.47,14.46,0.263,0.112954,SHORT_GAMMA,752.13,UAC,ABOVE,1.87
2026-08-03 08:49:51,SPY,753.0,CALL_BLOCK_SELL,12219,1056944.0,0.86,15.32,0.392,0.12569,SHORT_GAMMA,752.13,SAC,ATM,0.87
2026-08-03 08:49:51,SPY,752.0,CALL_BLOCK_SELL,9472,1273984.0,1.35,15.63,0.521,0.127702,SHORT_GAMMA,752.13,SAC,ATM,-0.13
2026-08-03 08:52:51,SPY,754.0,UNUSUAL_CALL_VOL,7756,391678.0,0.51,13.49,0.291,0.127819,SHORT_GAMMA,752.49,UAC,ABOVE,1.51
2026-08-03 08:52:51,SPY,753.0,UNUSUAL_CALL_VOL,7515,687622.0,0.92,14.13,0.433,0.139935,SHORT_GAMMA,752.49,UAC,ATM,0.51
2026-08-03 08:52:51,SPY,752.0,UNUSUAL_CALL_VOL,8658,1316016.0,1.52,15.44,0.568,0.128038,SHORT_GAMMA,752.49,UAC,ATM,-0.49
2026-08-03 08:53:51,SPY,753.0,UNUSUAL_CALL_VOL,9297,952942.0,1.02,14.46,0.46,0.138188,SHORT_GAMMA,752.68,UAC,ATM,0.32
2026-08-03 08:53:51,SPY,752.0,UNUSUAL_CALL_VOL,5167,839638.0,1.62,15.4,0.592,0.126894,SHORT_GAMMA,752.68,UAC,ATM,-0.68
2026-08-03 08:54:51,SPY,753.0,CALL_BLOCK_BUY,15345,1572862.0,1.02,14.2,0.466,0.141105,SHORT_GAMMA,752.73,BAC,ATM,0.27
2026-08-03 08:55:51,SPY,755.0,UNUSUAL_CALL_VOL,5435,154898.0,0.29,11.78,0.208,0.122647,SHORT_GAMMA,753.07,UAC,ABOVE,1.93
2026-08-03 08:55:51,SPY,753.0,UNUSUAL_CALL_VOL,8086,966277.0,1.19,14.29,0.514,0.140759,SHORT_GAMMA,753.07,UAC,ATM,-0.07
2026-08-03 08:56:51,SPY,754.0,UNUSUAL_CALL_VOL,6497,419057.0,0.65,13.06,0.358,0.144507,LONG_GAMMA,753.03,UAC,ATM,0.97
2026-08-03 08:56:51,SPY,753.0,UNUSUAL_CALL_VOL,5193,579020.0,1.12,13.54,0.509,0.148816,LONG_GAMMA,753.03,UAC,ATM,-0.03
2026-08-03 08:57:51,SPY,753.0,UNUSUAL_CALL_VOL,5859,694292.0,1.19,13.59,0.529,0.148107,LONG_GAMMA,753.16,UAC,ATM,-0.16
2026-08-03 08:58:51,SPY,754.0,UNUSUAL_CALL_VOL,6977,463970.0,0.67,11.94,0.391,0.162885,SHORT_GAMMA,753.32,UAC,ATM,0.68
2026-08-03 08:59:51,SPY,754.0,UNUSUAL_CALL_VOL,6539,467538.0,0.71,12.23,0.405,0.160716,LONG_GAMMA,753.39,UAC,ATM,0.61
2026-08-03 09:00:51,SPY,754.0,UNUSUAL_CALL_VOL,6841,492552.0,0.72,12.88,0.393,0.151616,LONG_GAMMA,753.28,UAC,ATM,0.72
2026-08-03 09:01:51,SPY,754.0,UNUSUAL_CALL_VOL,6740,488650.0,0.72,12.65,0.4,0.155335,LONG_GAMMA,753.34,UAC,ATM,0.66
2026-08-03 09:03:51,SPY,755.0,UNUSUAL_CALL_VOL,7035,348232.0,0.49,12.79,0.301,0.138807,SHORT_GAMMA,753.66,UAC,ABOVE,1.34
2026-08-03 09:03:51,SPY,754.0,UNUSUAL_CALL_VOL,10384,924176.0,0.89,13.06,0.452,0.154582,SHORT_GAMMA,753.66,UAC,ATM,0.34
2026-08-03 09:03:51,SPY,753.0,UNUSUAL_CALL_VOL,6155,972490.0,1.58,15.16,0.592,0.130543,SHORT_GAMMA,753.66,UAC,ATM,-0.66
2026-08-03 09:04:51,SPY,755.0,UNUSUAL_CALL_VOL,5748,204054.0,0.35,12.93,0.24,0.122852,SHORT_GAMMA,753.18,UAC,ABOVE,1.82
2026-08-03 09:04:51,SPY,754.0,UNUSUAL_CALL_VOL,6337,427748.0,0.68,13.21,0.38,0.147254,SHORT_GAMMA,753.18,UAC,ATM,0.82
2026-08-03 09:05:51,SPY,753.0,UNUSUAL_PUT_VOL,7003,689796.0,0.98,14.74,-0.443,0.13699,SHORT_GAMMA,753.38,UAP,ATM,-0.38
2026-08-03 09:10:51,SPY,754.0,UNUSUAL_CALL_VOL,8273,748706.0,0.91,12.22,0.481,0.16783,LONG_GAMMA,753.86,UAC,ATM,0.14
2026-08-03 09:11:51,SPY,754.0,UNUSUAL_CALL_VOL,5618,502811.0,0.9,12.02,0.488,0.170979,LONG_GAMMA,753.9,UAC,ATM,0.1
2026-08-03 09:12:51,SPY,754.0,UNUSUAL_CALL_VOL,5048,487132.0,0.96,12.68,0.49,0.162336,LONG_GAMMA,753.91,UAC,ATM,0.09
2026-08-03 09:13:51,SPY,754.0,UNUSUAL_CALL_VOL,5349,473386.0,0.89,11.92,0.483,0.172833,LONG_GAMMA,753.87,UAC,ATM,0.13
2026-08-03 09:15:51,SPY,754.0,UNUSUAL_CALL_VOL,5124,473970.0,0.93,11.65,0.505,0.177473,LONG_GAMMA,754.0,UAC,ATM,0.0
2026-08-03 09:16:51,SPY,755.0,UNUSUAL_CALL_VOL,7988,427358.0,0.54,10.84,0.37,0.180802,LONG_GAMMA,754.28,UAC,ATM,0.72
2026-08-03 09:16:51,SPY,754.0,UNUSUAL_CALL_VOL,7409,774240.0,1.04,11.53,0.555,0.177798,LONG_GAMMA,754.28,UAC,ATM,-0.28
2026-08-03 09:17:51,SPY,755.0,UNUSUAL_CALL_VOL,9186,528195.0,0.57,10.81,0.385,0.183786,LONG_GAMMA,754.37,UAC,ATM,0.63
2026-08-03 09:17:51,SPY,754.0,UNUSUAL_CALL_VOL,6679,748048.0,1.12,11.68,0.57,0.174752,LONG_GAMMA,754.37,UAC,ATM,-0.37
2026-08-03 09:18:51,SPY,755.0,UNUSUAL_CALL_VOL,6907,410966.0,0.59,10.33,0.408,0.195562,SHORT_GAMMA,754.51,UAC,ATM,0.49
