Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-08-02 17:57:06,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,28587.0
2026-08-02 17:58:51,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28564.75
2026-08-02 17:59:06,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28563.75
2026-08-02 18:05:51,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28574.0
2026-08-02 18:11:51,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,28548.0
2026-08-02 18:12:06,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,28546.75
2026-08-02 18:26:51,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28587.0
2026-08-02 18:27:06,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28585.0
2026-08-02 18:53:06,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,28609.5
2026-08-02 18:54:06,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,28609.25
2026-08-02 18:55:51,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,28600.25
2026-08-02 19:01:06,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,28578.75
2026-08-02 19:06:51,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28562.25
2026-08-02 19:07:06,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28572.0
2026-08-02 19:17:51,NQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,28607.75
2026-08-02 19:19:06,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28603.75
2026-08-02 19:29:51,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28556.0
2026-08-02 19:30:06,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28553.75
2026-08-02 19:35:06,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28583.25
2026-08-02 19:35:51,NQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,28585.5
2026-08-02 19:54:36,NQ,VOL_CRUSH_SWEEP,NEUTRAL,,,37265088.0,,28619.75
