Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-08-13 18:25:00,780.0,,780.0,,775.0,812.0,776.88,779.0,777.0,778.0,777.0,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.64,778.03
2026-08-13 18:26:00,780.0,,780.0,,775.0,812.0,776.81,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.68,778.06
2026-08-13 18:27:00,780.0,,780.0,,775.0,812.0,776.72,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.76,778.1
2026-08-13 18:28:00,780.0,,780.0,,775.0,812.0,776.72,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.76,778.1
2026-08-13 18:29:00,780.0,,780.0,,775.0,812.0,776.83,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.66,778.05
2026-08-13 18:30:00,780.0,,780.0,,775.0,812.0,776.83,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.66,778.05
2026-08-13 18:31:00,780.0,,780.0,,775.0,812.0,776.76,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.71,778.08
2026-08-13 18:32:00,780.0,,780.0,,775.0,812.0,776.76,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.71,778.08
2026-08-13 18:33:00,780.0,,780.0,,775.0,812.0,776.81,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.68,778.06
2026-08-13 18:34:00,780.0,,780.0,,775.0,812.0,776.76,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.71,778.08
2026-08-13 18:35:00,780.0,,780.0,,775.0,812.0,776.66,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.72,778.13
2026-08-13 18:36:00,780.0,,780.0,,775.0,812.0,776.66,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.72,778.13
2026-08-13 18:37:00,780.0,,780.0,,775.0,812.0,776.72,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.76,778.1
2026-08-13 18:38:00,780.0,,780.0,,775.0,812.0,776.66,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.71,778.13
2026-08-13 18:39:00,780.0,,780.0,,775.0,812.0,776.83,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.66,778.05
2026-08-13 18:40:00,780.0,,780.0,,775.0,812.0,776.84,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.66,778.05
2026-08-13 18:41:00,780.0,,780.0,,775.0,812.0,776.91,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.62,778.02
2026-08-13 18:42:00,780.0,,780.0,,775.0,812.0,776.77,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.71,778.08
2026-08-13 18:43:00,780.0,,780.0,,775.0,812.0,776.81,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.68,778.06
2026-08-13 18:44:00,780.0,,780.0,,775.0,812.0,776.72,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.76,778.1
2026-08-13 18:45:00,780.0,,780.0,,775.0,812.0,776.81,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.68,778.06
2026-08-13 18:46:00,780.0,,780.0,,775.0,812.0,776.68,,,,,780.0,774.0,780.0,777.0,780.0,778.0,776.0,777.0,628269.0,417563.0,485344.0,259958.0,210706.0,225386.0,772.81,778.12
