strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
10.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.0000
13.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.0000
17.0000,-130.3535,-130.3535,0.0000,0.0000,30.0000,0.0000,0.0000,-30.0000
17.5000,-810.1600,-193.5561,-616.6038,0.0000,18.0000,0.0000,150.0000,132.0000
18.0000,11916.6217,-374.2429,12290.8647,0.0000,23.0000,1022.0000,0.0000,-1045.0000
18.5000,-11876.4367,0.0000,-11876.4367,9.0000,9.0000,0.0000,455.0000,455.0000
19.0000,0.0000,0.0000,0.0000,1280.5000,1280.5000,310.0000,310.0000,0.0000
19.5000,-187014.8763,-187014.8763,0.0000,0.0000,4350.0000,308.5000,308.5000,-4350.0000
20.0000,75373.2477,75373.2477,0.0000,2298.0000,0.0000,62.0000,62.0000,2298.0000
20.5000,2817.9631,0.0000,2817.9631,1489.0000,1489.0000,126.0000,0.0000,-126.0000
21.0000,76615.9829,76615.9829,0.0000,4924.0000,0.0000,39.5000,39.5000,4924.0000
21.5000,2461.5221,2461.5221,0.0000,230.0000,0.0000,46.5000,46.5000,230.0000
22.0000,38499.6140,37974.6650,524.9491,4420.0000,0.0000,53.0000,0.0000,4367.0000
22.5000,1688.2388,1688.2388,0.0000,256.0000,0.0000,0.0000,0.0000,256.0000
23.0000,-1447.5169,-1447.5169,0.0000,0.0000,287.0000,16.5000,16.5000,-287.0000
23.5000,29.9702,29.9702,-0.0000,8.0000,0.0000,0.0000,2.0000,10.0000
24.0000,155.7995,155.7995,0.0000,48.0000,0.0000,1.0000,0.0000,47.0000
24.5000,3.9781,0.0000,3.9781,55.5000,55.5000,1.0000,0.0000,-1.0000
25.0000,58.2502,58.2502,0.0000,17.0000,0.0000,21.0000,0.0000,-4.0000
25.5000,12.3762,12.3762,0.0000,6.0000,0.0000,0.0000,0.0000,6.0000
27.0000,289.6124,289.6124,0.0000,185.0000,0.0000,0.0000,0.0000,185.0000
27.5000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,2.0000
28.0000,-0.0000,0.0000,-0.0000,0.0000,3.0000,0.0000,7.0000,4.0000
29.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4.0000,0.0000,-5.0000
30.0000,0.0000,0.0000,0.0000,7.0000,0.0000,1.0000,0.0000,6.0000
31.0000,0.0000,0.0000,0.0000,0.0000,401.0000,1.0000,0.0000,-402.0000
