Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-08-15 12:41:53,TLT,82.04,1.6,0.0,0,22.0,0.0,0.0,7,15,0.0,22.0
2026-08-15 12:42:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2026-08-15 12:43:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.3
2026-08-15 12:44:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
2026-08-15 12:45:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
2026-08-15 12:46:52,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
2026-08-15 12:47:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
2026-08-15 12:48:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
2026-08-15 12:49:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2026-08-15 12:50:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
2026-08-15 12:51:53,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-15 12:52:54,TLT,82.04,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
