strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
27.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,-2.0000
28.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,0.0000,0.0000
29.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000
30.0000,115.4271,115.4271,0.0000,44.0000,0.0000,0.0000,0.0000,44.0000
31.0000,16.9530,0.0000,16.9530,1.0000,0.0000,8.0000,0.0000,-7.0000
32.0000,-2.2912,0.0000,-2.2912,19.0000,0.0000,0.0000,1.0000,20.0000
33.0000,0.0000,0.0000,0.0000,56.0000,0.0000,547.5000,547.5000,56.0000
34.0000,2752.4873,1791.4655,961.0217,188.0000,0.0000,99.0000,0.0000,89.0000
35.0000,597.9915,-7954.6315,8552.6230,0.0000,538.0000,538.0000,0.0000,-1076.0000
36.0000,26550.1417,36300.0990,-9749.9573,1999.0000,0.0000,0.0000,506.0000,2505.0000
37.0000,0.0000,0.0000,0.0000,1570.0000,1570.0000,131.0000,131.0000,0.0000
38.0000,2137.6715,0.0000,2137.6715,3248.0000,3248.0000,150.0000,0.0000,-150.0000
39.0000,4375.0183,4202.4712,172.5472,448.0000,0.0000,21.0000,0.0000,427.0000
40.0000,-86201.2729,-86201.2729,0.0000,0.0000,13336.0000,0.0000,43.0000,-13293.0000
41.0000,847.0533,821.0481,26.0052,186.0000,0.0000,5.0000,0.0000,181.0000
42.0000,224.4914,224.4914,0.0000,74.0000,0.0000,7.0000,0.0000,67.0000
43.0000,34.7745,27.7026,7.0719,13.0000,0.0000,2.0000,0.0000,11.0000
44.0000,35.4553,35.4553,0.0000,26.0000,0.0000,0.0000,0.0000,26.0000
45.0000,0.0000,0.0000,0.0000,56.5000,56.5000,0.0000,0.0000,0.0000
46.0000,-18.3905,-18.3905,0.0000,0.0000,13.0000,0.0000,0.0000,-13.0000
47.0000,-5.9354,-5.9354,0.0000,0.0000,6.0000,0.0000,0.0000,-6.0000
48.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,0.0000,0.0000
49.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000
50.0000,104.0925,104.0925,0.0000,190.0000,0.0000,0.0000,6.0000,196.0000
51.0000,-3.6223,-3.6223,0.0000,0.0000,5.0000,0.0000,0.0000,-5.0000
53.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,0.0000,0.0000
55.0000,-2.1867,-2.1867,0.0000,0.0000,6.0000,0.0000,0.0000,-6.0000
