Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-08-14 17:52:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 17:53:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 17:54:05,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 17:55:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 17:56:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 17:57:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 17:58:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 17:59:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:00:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:01:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:02:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:03:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:04:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:05:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:06:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:07:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:08:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:09:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:10:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:11:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:12:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:13:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:14:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:15:06,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
2026-08-14 18:16:05,SPXS,23.73,0.55,0.0,0.0,24.0,24.0,24.0,22.0
