strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1397.0,0.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,318.0,0.0,0.0,0.0,318.0,0.0,1858.296261479071,0.0,560.0541520965771,0.0,0.0,0.0,0.0
34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,858.0,0.0,0.0,0.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,167.0,568.0,0.0,2.0,-401.0,-2.0,2880.360897025743,0.0,-55563.255157790605,0.0,0.0,0.0,0.0
31.5,22.0,0.0,0.0,0.0,22.0,0.0,405.100074186493,0.0,168.3220465053396,0.0,0.0,0.0,0.0
31.0,761.0,0.0,0.0,0.0,761.0,0.0,15025.582409151648,0.0,6026.852391250302,0.0,0.0,0.0,0.0
30.5,27.0,0.0,0.0,0.0,27.0,0.0,574.6500103179867,0.0,221.98022487923197,0.0,0.0,0.0,0.0
30.0,470.0,5.0,0.0,0.0,465.0,0.0,5562.374878475228,0.0,748.2184227836929,0.0,0.0,0.0,0.0
29.5,129.0,1.0,0.0,1.0,128.0,-1.0,3221.9120887367394,-28.399018929384138,1067.5655930918242,0.0,0.0,0.0,0.0
29.0,276.0,41.0,0.0,0.0,235.0,0.0,3878.4932723323564,0.0,-2496.673921332367,0.0,0.0,0.0,0.0
28.5,31.0,1.0,1.0,0.0,30.0,1.0,448.21319273199407,15.52366928903747,-7.995206885354,2.7596556974078186,2.7596556974078186,0.0,1.0
28.0,659.0,1122.0,0.0,0.0,-463.0,0.0,-32742.1827715852,0.0,-96247.08671091666,0.0,0.0,0.0,0.0
27.5,82.0,2.0,0.0,0.0,80.0,0.0,2408.155024095635,0.0,295.27406518179225,0.0,0.0,0.0,0.0
27.0,2090.0,19.0,2.0,0.0,2071.0,2.0,57806.707606119286,56.17884591882967,6479.08245103593,-9.982377209468835,-9.982377209468835,0.0,-2.0
26.5,44.0,5.0,23.0,0.0,39.0,23.0,1259.0793931427352,802.3622872550512,-233.9016661215835,-142.55381544041398,-142.55381544041398,0.0,-23.0
26.0,429.0,972.0,46.0,0.0,-543.0,46.0,-40182.23794400992,2330.8416555456324,-83029.59290670409,-413.95850213650334,-413.95850213650334,0.0,-46.0
25.5,273.0,35.0,104.0,0.0,238.0,104.0,17081.21557956192,7629.71771703963,-564.0044806987795,1354.6123727637548,1354.6123727637548,0.0,104.0
25.0,1311.0,279.0,187.0,19.0,1032.0,168.0,120283.48896059542,19512.548716653273,-2172.790562639591,-3844.035912054451,-3844.035912054451,0.0,-187.0
24.5,108.0,10.0,336.0,21.0,98.0,315.0,15600.199340181445,49737.85459731068,2449.2297781270695,-8821.759452540467,-9265.190226062627,443.4307735221594,-357.0
24.0,14370.0,189.0,550.0,5.0,14181.0,545.0,3549850.009351568,136423.6588366512,562579.9743812957,24192.4195536923,24413.131961658542,-220.71240796624386,555.0
23.5,124.0,93.0,137.0,29.0,31.0,108.0,-1234.0025046720127,21630.39417705289,4455.342399183641,-7042.494366949642,-5439.073253430053,-1603.4211135195897,-108.0
23.0,247.0,19.0,65.0,22.0,228.0,43.0,35276.77048367727,6394.164187128428,18482.78374324885,-2460.643237908776,-1797.349032501279,-663.294205407497,-43.0
22.5,2.0,7.0,35.0,1.0,-5.0,34.0,-695.9941451881638,-99.42773502688054,119.7024602815841,-17.645718630800374,0.0,-17.645718630800374,36.0
22.0,303.0,849.0,11.0,1.0,-546.0,10.0,-14817.487671615907,731.4195285170898,23710.025072558,-144.9176290639389,-137.355092554315,-7.562536509623903,-10.0
21.5,0.0,2.0,0.0,0.0,-2.0,0.0,-108.41287023018165,0.0,-25.803949129072954,0.0,0.0,0.0,0.0
21.0,261.0,7.0,2.0,0.0,254.0,2.0,9131.819758973566,71.8033670113081,24359.97465847383,0.0,0.0,0.0,0.0
20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,1.0,1.0,0.0,1.0,1.0,-28.507508863883352,0.0,190.97204341959358,0.0,0.0,0.0,-1.0
19.5,2.0,0.0,0.0,0.0,2.0,0.0,1.2901893814985504e-10,0.0,199.9999999999982,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5724799741038342e-23,0.0,100.0,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
