Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-08-15 12:41:00,,81.0,83.0,,87.0,83.0,81.92,82.0,83.0,82.0,81.0,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:42:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:43:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:44:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:45:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:46:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:47:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:48:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:49:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:50:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:51:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
2026-08-15 12:52:00,,81.0,83.0,,87.0,83.0,81.92,,,,,83.0,81.0,82.0,83.0,82.0,83.0,82.0,81.0,16265.0,27089.0,26388.0,17092.0,-10824.0,9296.0,83.78,82.04,82.15,81.96,83.79
