Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-08-13 18:25:00,30300.0,,30000.0,,30000.0,31000.0,30208.75,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2694.0,818.0,829.0,2735.0,1876.0,-1906.0,30230.0,30199.5
2026-08-13 18:26:00,30300.0,,30000.0,,30000.0,31000.0,30208.77,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2694.0,820.0,829.0,2735.0,1874.0,-1906.0,30230.0,30200.75
2026-08-13 18:27:00,30300.0,,30000.0,,30000.0,31000.0,30208.24,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2696.0,820.0,829.0,2735.0,1876.0,-1906.0,30230.0,30202.0
2026-08-13 18:28:00,30300.0,,30000.0,,30000.0,31000.0,30208.23,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2696.0,820.0,829.0,2735.0,1876.0,-1906.0,30230.0,30201.75
2026-08-13 18:29:00,30000.0,,30000.0,,30000.0,31000.0,30208.26,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2696.0,820.0,829.0,2735.0,1876.0,-1906.0,30230.0,30198.75
2026-08-13 18:30:00,30000.0,,30000.0,,30000.0,31000.0,30208.26,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2702.0,820.0,830.0,2735.0,1882.0,-1905.0,30230.0,30197.5
2026-08-13 18:31:00,30300.0,,30000.0,,30000.0,31000.0,30208.25,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2702.0,820.0,830.0,2735.0,1882.0,-1905.0,30230.0,30200.25
2026-08-13 18:32:00,30300.0,,30000.0,,30000.0,31000.0,30208.23,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2702.0,820.0,830.0,2736.0,1881.0,-1905.0,30230.0,30201.75
2026-08-13 18:33:00,30300.0,,30000.0,,30000.0,31000.0,30208.24,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2702.0,820.0,830.0,2736.0,1881.0,-1905.0,30230.0,30201.0
2026-08-13 18:34:00,30300.0,,30000.0,,30000.0,31000.0,30208.22,,,,,30000.0,29200.0,30000.0,30150.0,30000.0,30150.0,30240.0,30040.0,2702.0,820.0,830.0,2736.0,1881.0,-1905.0,30230.0,30201.25
