strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
20.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.0000
21.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000
22.0000,-144.9176,-137.3551,-7.5625,0.0000,11.0000,0.0000,1.0000,-10.0000
22.5000,-17.6457,0.0000,-17.6457,35.0000,0.0000,0.0000,1.0000,36.0000
23.0000,-2460.6432,-1797.3490,-663.2942,0.0000,65.0000,0.0000,22.0000,-43.0000
23.5000,-7042.4944,-5439.0733,-1603.4211,0.0000,137.0000,0.0000,29.0000,-108.0000
24.0000,24192.4196,24413.1320,-220.7124,550.0000,0.0000,0.0000,5.0000,555.0000
24.5000,-8821.7595,-9265.1902,443.4308,0.0000,336.0000,21.0000,0.0000,-357.0000
25.0000,-3844.0359,-3844.0359,0.0000,0.0000,187.0000,9.5000,9.5000,-187.0000
25.5000,1354.6124,1354.6124,0.0000,104.0000,0.0000,0.0000,0.0000,104.0000
26.0000,-413.9585,-413.9585,0.0000,0.0000,46.0000,0.0000,0.0000,-46.0000
26.5000,-142.5538,-142.5538,0.0000,0.0000,23.0000,0.0000,0.0000,-23.0000
27.0000,-9.9824,-9.9824,0.0000,0.0000,2.0000,0.0000,0.0000,-2.0000
28.5000,2.7597,2.7597,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
29.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000
32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000
