strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
195.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,0.0000,-4.0000
220.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000
250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.5000,0.0000
255.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000
260.0000,0.3398,0.3398,0.0000,1.0000,0.0000,11.5000,11.5000,1.0000
265.0000,0.3944,0.3944,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000
270.0000,-1.9121,0.0000,-1.9121,0.5000,0.5000,0.0000,4.0000,4.0000
275.0000,38.3192,0.0000,38.3192,2.0000,2.0000,58.0000,0.0000,-58.0000
280.0000,-23.4600,1.0507,-24.5107,1.0000,0.0000,0.0000,27.0000,28.0000
285.0000,-93.3416,7.7192,-101.0608,5.0000,0.0000,0.0000,66.0000,71.0000
290.0000,-63.8402,0.0000,-63.8402,17.0000,17.0000,0.0000,26.0000,26.0000
295.0000,-76.6226,-8.8270,-67.7956,0.0000,3.0000,0.0000,20.0000,17.0000
300.0000,0.0000,0.0000,0.0000,18.0000,18.0000,39.0000,39.0000,0.0000
305.0000,318.3124,312.1496,6.1628,90.0000,0.0000,2.0000,0.0000,88.0000
310.0000,799.8856,790.5743,9.3113,340.0000,0.0000,4.0000,0.0000,336.0000
315.0000,-73.2563,-73.2563,0.0000,0.0000,45.0000,0.0000,0.0000,-45.0000
320.0000,-33.6774,-34.8241,1.1467,0.0000,32.0000,1.0000,0.0000,-33.0000
350.0000,-0.5386,-0.5386,0.0000,0.0000,2.0000,0.0000,0.0000,-2.0000
365.0000,-0.1607,-0.1607,0.0000,0.0000,1.0000,0.0000,0.0000,-1.0000
