Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-08-13 18:25:00,29700.0,,30400.0,,29700.0,29820.0,30083.23,,30070.0,,30100.0,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:26:00,29700.0,,30400.0,,29700.0,29820.0,30083.23,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:27:00,29700.0,,30400.0,,29700.0,29820.0,30083.24,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:28:00,29700.0,,30400.0,,29700.0,29820.0,30083.24,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:29:00,29700.0,,30400.0,,29700.0,29820.0,30083.23,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:30:00,29700.0,,30400.0,,29700.0,29820.0,30083.24,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:31:00,29700.0,,30400.0,,29700.0,29820.0,30083.24,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:32:00,29700.0,,30400.0,,29700.0,29820.0,30083.23,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:33:00,29700.0,,30400.0,,29700.0,29820.0,30083.23,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:34:00,29700.0,,30400.0,,29700.0,29820.0,30083.23,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
2026-08-13 18:35:00,29700.0,,30400.0,,29700.0,29820.0,30083.23,,,,,30400.0,29000.0,30400.0,30400.0,30400.0,30400.0,30000.0,30030.0,2250.0,2984.0,1125.0,2860.0,-733.0,-1735.0,30090.0,30084.5
