strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,594.0,197.0,401.0,1.0,397.0,400.0,0.0,0.0,-19700.0,0.0,0.0,0.0,-402.0
30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7169.0,410.0,7.0,1.0,6759.0,6.0,0.0,0.0,-41000.0,0.0,0.0,0.0,6.0
29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,892.0,442.0,1.0,4.0,450.0,-3.0,0.0,0.0,-44200.0,0.0,0.0,0.0,-5.0
28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,756.0,235.0,3.0,7.0,521.0,-4.0,-6.689481844704348e-40,-1.9926116133161885e-41,-23500.0,-6.037945095213467e-42,0.0,-6.037945095213467e-42,4.0
27.5,9.0,38.0,4.0,2.0,-29.0,2.0,75.58034787972876,33.5912657243239,-3766.7564394765145,0.0,0.0,0.0,2.0
27.0,1730.0,153.0,185.0,0.0,1577.0,185.0,10127.754652066666,1083.025786492678,-11985.058256323822,289.6124175707894,289.6124175707894,0.0,185.0
26.5,58.0,1.0,0.0,0.0,57.0,0.0,565.4989299341751,0.0,130.58376557060996,0.0,0.0,0.0,0.0
26.0,956.0,155.0,0.0,0.0,801.0,0.0,7449.067655401175,0.0,-10630.555470896428,0.0,0.0,0.0,0.0
25.5,61.0,14.0,6.0,0.0,47.0,6.0,285.0904111560077,46.29007186545411,-1187.4554733157422,12.376193741725055,12.376193741725055,0.0,6.0
25.0,17628.0,448.0,17.0,21.0,17180.0,-4.0,226092.53771598826,218.03795899545042,35620.60504399138,58.25022100653627,58.25022100653627,0.0,-4.0
24.5,6697.0,23.0,111.0,1.0,6674.0,110.0,77274.78181256338,1271.5821161313029,20063.98494906575,3.9781054296885543,0.0,3.9781054296885583,-1.0
24.0,2269.0,626.0,48.0,1.0,1643.0,47.0,27556.80305178553,582.95572784738,-55579.34996037186,155.79951230070023,155.79951230070023,0.0,47.0
23.5,1589.0,135.0,8.0,2.0,1454.0,6.0,22275.656349489174,112.14930824127043,-8219.20601787858,29.9702311829435,29.970231183084277,-1.4077757498117503e-10,10.0
23.0,3221.0,457.0,287.0,33.0,2764.0,254.0,48694.18037767887,4543.486470892088,-26420.534519672914,-1447.5169203683463,-1447.5169203683463,0.0,-287.0
22.5,3075.0,43.0,256.0,0.0,3032.0,256.0,74978.03225237716,6321.360350731488,14319.83522905875,1688.2387689546547,1688.2387689546547,0.0,256.0
22.0,2025.0,964.0,4420.0,53.0,1061.0,4367.0,29385.292467228293,140258.47112551655,-69831.09199722193,38499.614039475564,37974.66495194808,524.9490875274861,4367.0
21.5,1787.0,219.0,230.0,93.0,1568.0,137.0,63734.20887830924,5865.359363796632,-6048.357841144611,2461.522110536685,2461.522110536685,0.0,230.0
