6510,565.92
6505,2167.26
6500,4067.03
6495,2747.92
6490,4487.18
6485,2772.66
6480,4783.38
6475,3554.06
6470,4791.47
6465,5075.97
6460,8619.26
6455,8210.10
6450,21910.64
6445,11480.12
6440,26994.40
6435,26778.32
6430,30082.82
6425,26765.62
6420,44091.17
6415,33869.12
6410,41217.07
6405,40491.63
6400,76334.78
6395,39079.97
6390,52886.53
6385,37779.40
6380,32028.49
6375,14304.69
6370,-33004.07
6365,-76206.65
6360,-246290.51
6355,-391956.01
6350,-714420.20
6345,-354036.93
6340,-517557.65
6335,-1142077.32
6330,-581193.83
6325,-296271.18
6320,-173720.36
6315,-80247.29
6310,-62718.39
6305,-33938.61
6300,-64692.78
6295,-19357.97
6290,-11233.34
6285,-11561.35
