662,5214.95
661,34627.85
660,131492.78
659,30496.57
658,37161.68
657,216441.63
656,170117.53
655,514812.37
654,685603.45
653,1837541.53
652,7375157.49
651,46782167.86
650,105040655.82
649,-5522025.56
648,-12669991.62
647,-8148854.75
646,-3560353.40
645,-2445385.29
644,-1012868.56
643,-720655.64
642,-603941.75
641,-418246.80
640,-1223241.91
639,-88925.24
638,-57122.70
637,-41508.29
636,-93092.00
635,-100299.41
634,-161256.34
633,-48439.89
632,-10574.46
631,-4964.62
630,-64298.63
629,-4381.77
628,-2711.26
