strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
28200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.0000
28250.0000,1.4506,0.0000,1.4506,0.0000,0.0000,57.0000,1.0000,-56.0000
28300.0000,1.0095,0.0000,1.0095,0.0000,0.0000,45.0000,5.0000,-40.0000
28350.0000,-0.0138,0.0000,-0.0138,0.0000,0.0000,20.0000,21.0000,1.0000
28400.0000,1.8222,0.0000,1.8222,0.0000,0.0000,220.0000,155.0000,-65.0000
28450.0000,1.8242,0.0000,1.8242,0.0000,0.0000,110.5000,28.5000,-82.0000
28500.0000,-1.5816,-0.3798,-1.2018,0.0000,18.0000,348.0000,362.0000,-4.0000
28510.0000,-1.4044,0.0000,-1.4044,0.0000,0.0000,73.0000,116.0000,43.0000
28520.0000,-0.1789,0.0000,-0.1789,0.0000,0.0000,17.5000,19.5000,2.0000
28530.0000,1.3097,0.0000,1.3097,0.0000,0.0000,53.5000,3.5000,-50.0000
28540.0000,0.3386,0.0000,0.3386,0.0000,0.0000,40.5000,31.5000,-9.0000
28550.0000,0.6368,-0.0218,0.6586,1.0000,1.0000,130.0000,94.0000,-36.0000
28560.0000,0.2313,0.0000,0.2313,0.0000,0.0000,26.5000,23.5000,-3.0000
28570.0000,-0.2111,0.0000,-0.2111,0.0000,0.0000,57.0000,46.0000,-11.0000
28580.0000,0.1570,0.0000,0.1570,0.0000,0.0000,47.0000,30.0000,-17.0000
28590.0000,-0.3118,0.0000,-0.3118,0.0000,0.0000,36.5000,42.5000,6.0000
28600.0000,-8.6426,0.0000,-8.6426,0.0000,0.0000,331.5000,634.5000,303.0000
28610.0000,-0.2420,0.0000,-0.2420,0.0000,0.0000,25.5000,28.5000,3.0000
28620.0000,-0.0953,-0.0228,-0.0725,0.0000,2.0000,44.5000,56.5000,10.0000
28630.0000,1.5228,-0.0229,1.5457,1.0000,1.0000,116.0000,76.0000,-40.0000
28640.0000,0.1057,0.0000,0.1057,0.0000,0.0000,25.5000,20.5000,-5.0000
