Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-06-24 16:53:36,SPY,BEARISH_PUT_SWEEP,BEARISH,3,1228906,8687859.0,True,737.63
2026-06-24 16:53:36,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,569208445.0,,737.63
2026-06-25 00:00:37,SPY,BULLISH_CALL_SWEEP,BULLISH,7,207553,31024032.0,True,736.92
2026-06-25 00:00:37,SPY,BEARISH_PUT_SWEEP,BEARISH,12,405418,52509337.0,True,736.92
2026-06-25 00:00:37,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,166088756.0,,736.92
2026-06-25 00:55:00,SPY,BULLISH_CALL_SWEEP,BULLISH,7,207553,31024032.0,True,737.53
2026-06-25 00:55:00,SPY,BEARISH_PUT_SWEEP,BEARISH,12,405418,52509337.0,True,737.53
2026-06-25 00:55:00,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,166088756.0,,737.53
2026-06-25 08:32:59,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,737.24
2026-06-25 08:33:59,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,737.11
2026-06-25 08:33:59,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,737.11
2026-06-25 08:43:59,SPY,BEARISH_PUT_SWEEP,BEARISH,4,15528,4770643.0,True,734.09
2026-06-25 08:44:59,SPY,BEARISH_PUT_SWEEP,BEARISH,3,11676,2685197.0,True,734.12
2026-06-25 08:45:59,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,3001427.0,,733.58
2026-06-25 08:47:59,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,2874158.0,,732.27
2026-06-25 08:47:59,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,732.27
2026-06-25 08:48:59,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,4105211.0,,731.75
2026-06-25 08:48:59,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,731.75
2026-06-25 08:49:59,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,3555554.0,,732.93
2026-06-25 08:51:59,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,3465780.0,,732.44
2026-06-25 08:53:59,SPY,BEARISH_PUT_SWEEP,BEARISH,3,8590,2262142.0,True,731.24
2026-06-25 09:01:59,SPY,BULLISH_CALL_SWEEP,BULLISH,3,11965,2730652.0,True,731.7
2026-06-25 09:02:59,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,732.24
2026-06-25 09:04:59,SPY,BULLISH_CALL_SWEEP,BULLISH,3,15106,3101144.0,True,733.01
2026-06-25 09:05:59,SPY,BULLISH_CALL_SWEEP,BULLISH,3,14579,3436881.0,True,733.77
2026-06-25 09:10:59,SPY,BULLISH_CALL_SWEEP,BULLISH,3,14070,3068409.0,True,735.65
2026-06-25 09:10:59,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,735.65
2026-06-25 09:20:59,SPY,BULLISH_CALL_SWEEP,BULLISH,5,22404,5629169.0,True,736.2
2026-06-25 09:41:59,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,735.9
2026-06-25 09:55:59,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,737.26
2026-06-25 09:57:59,SPY,BEARISH_PUT_SWEEP,BEARISH,3,13099,2787729.0,True,735.4
2026-06-25 09:57:59,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,735.4
2026-06-25 09:58:59,SPY,BEARISH_PUT_SWEEP,BEARISH,3,8602,1925839.0,True,735.35
2026-06-25 10:04:59,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,736.22
2026-06-25 10:12:59,SPY,BEARISH_PUT_SWEEP,BEARISH,3,10907,2387126.0,True,733.0
2026-06-25 10:13:59,SPY,BEARISH_PUT_SWEEP,BEARISH,6,20119,4179983.0,True,732.95
2026-06-25 10:15:59,SPY,BEARISH_PUT_SWEEP,BEARISH,5,23213,4396446.0,True,732.3
2026-06-25 10:15:59,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,732.3
2026-06-25 10:16:59,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,732.23
2026-06-25 10:45:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,734.79
2026-06-25 10:46:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,735.5
2026-06-25 11:11:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,735.79
2026-06-25 11:12:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,735.51
2026-06-25 11:17:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,736.11
2026-06-25 12:17:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,733.8
2026-06-25 12:30:00,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,733.27
2026-06-25 12:36:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,733.16
2026-06-25 12:37:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,733.31
2026-06-25 13:04:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,731.75
2026-06-25 13:13:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,733.68
2026-06-25 13:25:00,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,734.97
2026-06-25 13:44:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,734.18
2026-06-25 13:50:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,733.53
2026-06-25 14:01:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,733.68
2026-06-25 14:35:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,732.21
2026-06-25 15:10:00,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,734.3
2026-06-25 15:16:00,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,734.48
