Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-07-12 16:02:06,SPX,7760.0,UNUSUAL_CALL_VOL,2337,11685.0,0.05,16.64,0.003,0.000121,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7750.0,UNUSUAL_CALL_VOL,20042,50105.0,0.03,14.83,0.001,8.2e-05,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7740.0,UNUSUAL_CALL_VOL,1027,2568.0,0.03,14.06,0.002,9.1e-05,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7715.0,UNUSUAL_CALL_VOL,1374,6870.0,0.05,12.94,0.003,0.00019,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7685.0,UNUSUAL_CALL_VOL,1146,8595.0,0.08,10.88,0.005,0.000365,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7680.0,UNUSUAL_CALL_VOL,1402,10515.0,0.08,10.44,0.006,0.000394,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7675.0,UNUSUAL_CALL_VOL,2190,16425.0,0.08,10.0,0.006,0.000428,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7670.0,UNUSUAL_CALL_VOL,1266,12660.0,0.1,9.88,0.008,0.000552,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7665.0,UNUSUAL_CALL_VOL,2196,27450.0,0.12,9.68,0.01,0.000684,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7660.0,UNUSUAL_CALL_VOL,11068,166020.0,0.15,9.42,0.012,0.000827,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7655.0,UNUSUAL_CALL_VOL,2306,57650.0,0.25,9.6,0.018,0.001191,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7650.0,UNUSUAL_CALL_VOL,18042,631470.0,0.35,9.57,0.024,0.001546,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7645.0,UNUSUAL_CALL_VOL,2041,86742.0,0.42,9.33,0.03,0.001871,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7640.0,UNUSUAL_CALL_VOL,3021,196365.0,0.65,9.47,0.043,0.002472,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7635.0,UNUSUAL_CALL_VOL,3678,340215.0,0.93,9.53,0.058,0.00312,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7630.0,UNUSUAL_CALL_VOL,4266,543915.0,1.27,9.57,0.076,0.003838,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7625.0,UNUSUAL_CALL_VOL,5166,904050.0,1.75,9.64,0.098,0.004632,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7620.0,UNUSUAL_CALL_VOL,4230,1025775.0,2.42,9.8,0.127,0.00548,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7615.0,UNUSUAL_CALL_VOL,3690,1217700.0,3.3,9.98,0.161,0.006308,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7610.0,UNUSUAL_CALL_VOL,5286,2299410.0,4.35,10.13,0.198,0.007078,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7605.0,UNUSUAL_CALL_VOL,4773,2720610.0,5.7,10.36,0.24,0.007735,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7600.0,CALL_BLOCK_SELL,13075,9479375.0,7.25,10.56,0.284,0.008273,SHORT_GAMMA,7575.39
2026-07-12 16:02:06,SPX,7600.0,UNUSUAL_PUT_VOL,1625,4436250.0,27.3,7.62,-0.786,0.00985,SHORT_GAMMA,7575.39
