Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-07-04 11:36:00,750.0,,750.0,,740.0,746.0,742.15,747.0,744.0,745.0,744.0,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:37:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:38:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:39:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:40:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:41:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:42:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:43:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:44:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:45:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:46:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:47:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:48:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:49:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
2026-07-04 11:50:00,750.0,,750.0,,740.0,746.0,742.15,,,,,750.0,740.0,743.0,750.0,747.0,750.0,740.0,746.0,509040.0,389169.0,565192.0,238194.0,119871.0,326998.0,742.78,745.64
