Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,SPOT
2026-04-27 02:12:00,,27340.0,,27400.0,26700.0,27340.0,26845.99,,,,,27700.0,27100.0,27500.0,27400.0,27600.0,27550.0,27400.0,27400.0,27409.25
2026-04-27 02:18:00,,27340.0,,27400.0,26700.0,27340.0,26840.72,,,,,27700.0,27100.0,27500.0,27400.0,27600.0,27550.0,27400.0,27400.0,27417.25
2026-04-27 02:24:00,28130.0,,28130.0,,28130.0,28130.0,27432.5,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27400.0,28130.0,27432.5
2026-04-27 02:30:00,,27340.0,,27400.0,26700.0,27340.0,27604.64,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27400.0,28130.0,27420.75
2026-04-27 02:36:00,,27340.0,,27400.0,26700.0,27340.0,27609.94,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27400.0,28130.0,27415.25
2026-04-27 02:43:00,,27340.0,,27400.0,26700.0,27340.0,26844.93,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27400.0,28130.0,27419.5
2026-04-27 02:49:00,,27340.0,,27400.0,26700.0,27340.0,26620.0,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27400.0,28130.0,27421.75
2026-04-27 02:56:00,,27340.0,,27400.0,26700.0,27340.0,27597.76,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27400.0,28130.0,27428.5
2026-04-27 03:04:00,,27340.0,,27400.0,26700.0,27340.0,26620.0,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27400.0,28130.0,27412.25
2026-04-27 03:11:00,,27340.0,,27400.0,26700.0,27340.0,26794.2,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27300.0,28130.0,27396.75
2026-04-27 03:19:00,,27340.0,,27400.0,26700.0,27340.0,26640.6,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27550.0,27400.0,28130.0,27402.75
2026-04-27 03:27:00,,27340.0,27500.0,,26700.0,27340.0,26590.16,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27411.25
2026-04-27 03:35:00,,27340.0,27500.0,,26700.0,27340.0,26851.32,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27420.25
2026-04-27 03:44:00,28130.0,,28130.0,,28130.0,28130.0,27433.5,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27433.5
2026-04-27 03:52:00,,27340.0,27600.0,,26700.0,27340.0,26630.29,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27438.25
2026-04-27 04:05:00,,27340.0,27600.0,,26700.0,27340.0,26630.26,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27443.25
2026-04-27 04:15:00,,27340.0,27600.0,,26700.0,27340.0,26630.23,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27447.5
2026-04-27 04:24:00,,27340.0,27600.0,,26700.0,27340.0,26630.2,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27444.75
2026-04-27 04:34:00,,27340.0,27600.0,,26700.0,27340.0,26630.17,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27459.25
2026-04-27 04:43:00,,27340.0,27600.0,,26700.0,27340.0,26630.16,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27448.5
2026-04-27 04:53:00,27500.0,,27600.0,,26700.0,27340.0,26630.15,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27462.75
2026-04-27 05:04:00,,27340.0,27600.0,,26700.0,27340.0,26630.14,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27455.0
2026-04-27 05:14:00,,27340.0,27500.0,,26700.0,27340.0,26630.13,,,,,28130.0,27100.0,28130.0,28130.0,28130.0,27400.0,27400.0,28130.0,27446.5
2026-04-27 05:18:00,,27340.0,27600.0,,26700.0,27340.0,26630.12,,,,,27700.0,27400.0,27400.0,27500.0,27700.0,27500.0,27400.0,27300.0,27455.0
2026-04-27 05:20:00,27500.0,,27600.0,,26700.0,27340.0,26630.11,,,,,27700.0,27400.0,27400.0,27500.0,27700.0,27500.0,27400.0,27300.0,27460.0
2026-04-27 05:21:00,27500.0,,27600.0,,26700.0,27340.0,26630.11,,,,,27700.0,27400.0,27400.0,27500.0,27700.0,27500.0,27400.0,27300.0,27461.5
2026-04-27 05:25:00,27500.0,,27500.0,,26700.0,27340.0,26630.1,,,,,27700.0,27400.0,27400.0,27500.0,27610.0,27500.0,27400.0,27450.0,27456.75
2026-04-27 05:50:00,27500.0,,27600.0,,26700.0,27340.0,26630.07,,,,,27700.0,27400.0,27400.0,27600.0,27500.0,27600.0,27400.0,27500.0,27470.25
2026-04-27 05:51:00,27500.0,,27600.0,,26700.0,27340.0,26630.07,,,,,27700.0,27400.0,27400.0,27500.0,27700.0,27500.0,27400.0,27450.0,27474.5
2026-04-27 05:57:00,27500.0,,27600.0,,26700.0,27340.0,26680.12,,,,,27080.0,27700.0,27400.0,27500.0,27630.0,27500.0,27400.0,27400.0,27479.5
2026-04-27 05:59:00,27500.0,,27600.0,,26700.0,27340.0,26680.12,,,,,27080.0,27700.0,27400.0,27500.0,27630.0,27500.0,27400.0,27400.0,27475.0
2026-04-27 06:00:00,27500.0,,27600.0,,26700.0,27340.0,26680.12,,,,,28180.0,27700.0,28180.0,28180.0,28180.0,27500.0,27400.0,28180.0,27477.0
2026-04-27 06:01:00,27500.0,,27600.0,,26700.0,27340.0,26680.12,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27479.0
2026-04-27 06:02:00,27500.0,,27600.0,,26700.0,27340.0,26680.12,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27480.0
2026-04-27 06:03:00,27500.0,,27600.0,,26700.0,27340.0,26680.12,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27480.25
2026-04-27 06:04:00,27500.0,,27600.0,,26700.0,27340.0,26680.12,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27477.25
2026-04-27 06:05:00,27500.0,,27600.0,,26700.0,27340.0,26680.12,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27483.5
2026-04-27 06:06:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27482.0
2026-04-27 06:07:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27486.5
2026-04-27 06:08:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27486.25
2026-04-27 06:09:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27080.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27486.0
2026-04-27 06:10:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27486.5
2026-04-27 06:11:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27485.5
2026-04-27 06:13:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27489.5
2026-04-27 06:14:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27491.75
2026-04-27 06:15:00,27700.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27482.5
2026-04-27 06:16:00,27500.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27480.75
2026-04-27 06:17:00,27500.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27478.5
2026-04-27 06:18:00,27500.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27479.5
2026-04-27 06:19:00,27500.0,,27600.0,,26700.0,27340.0,26680.11,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27483.5
2026-04-27 06:20:00,27700.0,,27600.0,,26700.0,27340.0,26680.1,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27488.5
2026-04-27 06:21:00,27700.0,,27600.0,,26700.0,27340.0,26680.1,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27486.25
2026-04-27 06:22:00,27700.0,,27600.0,,26700.0,27340.0,26680.1,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27492.0
2026-04-27 06:23:00,27700.0,,27600.0,,26700.0,27340.0,26680.1,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27495.25
2026-04-27 06:24:00,27700.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27400.0,27700.0,27300.0,27400.0,27630.0,27500.0,27300.0,27400.0,27495.75
2026-04-27 06:26:00,27700.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27493.75
2026-04-27 06:27:00,27700.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27490.75
2026-04-27 06:28:00,27700.0,,27600.0,,26700.0,27340.0,26680.08,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27490.75
2026-04-27 06:29:00,27700.0,,27600.0,,26700.0,27340.0,26680.08,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27492.5
2026-04-27 06:31:00,27700.0,,27600.0,,26700.0,27340.0,26680.08,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27495.75
2026-04-27 06:32:00,27700.0,,27600.0,,26700.0,27340.0,26680.08,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27499.25
2026-04-27 06:33:00,27700.0,,27600.0,,26700.0,27340.0,26680.08,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27497.75
2026-04-27 06:34:00,27700.0,,27600.0,,26700.0,27340.0,26680.08,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27486.25
2026-04-27 06:35:00,27700.0,,27600.0,,26700.0,27340.0,26680.08,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27486.75
2026-04-27 06:36:00,27700.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27485.5
2026-04-27 06:37:00,27700.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27484.75
2026-04-27 06:38:00,27500.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27483.25
2026-04-27 06:39:00,27700.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27486.75
2026-04-27 06:40:00,27500.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27481.75
2026-04-27 06:41:00,27500.0,,27600.0,,26700.0,27340.0,26680.09,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27480.5
2026-04-27 06:43:00,27500.0,,27600.0,,26700.0,27340.0,26790.44,,,,,27600.0,27700.0,27600.0,27400.0,27600.0,27610.0,27410.0,27400.0,27483.75
2026-04-27 06:57:00,27500.0,,27600.0,,26700.0,27340.0,26690.38,,,,,27700.0,27300.0,27500.0,27400.0,27500.0,27400.0,27450.0,27400.0,27481.25
2026-04-27 06:58:00,27500.0,,27600.0,,26700.0,27340.0,26845.05,,,,,27700.0,27300.0,27500.0,27400.0,27500.0,27400.0,27450.0,27400.0,27482.25
2026-04-27 06:59:00,27500.0,,27600.0,,26700.0,27340.0,26844.95,,,,,27700.0,27300.0,27500.0,27400.0,27500.0,27400.0,27450.0,27400.0,27481.75
2026-04-27 07:00:00,27500.0,,27600.0,,26700.0,27340.0,26680.41,,,,,27700.0,27300.0,27500.0,27400.0,27500.0,27400.0,27450.0,27400.0,27479.25
2026-04-27 07:01:00,27500.0,,27600.0,,26700.0,27340.0,26680.18,,,,,27700.0,27400.0,27500.0,27400.0,27500.0,27400.0,27400.0,27490.0,27478.0
2026-04-27 07:02:00,28180.0,,28180.0,,28180.0,28180.0,27475.5,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27475.5
2026-04-27 07:03:00,27500.0,,27600.0,,26700.0,27340.0,26630.1,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27472.5
2026-04-27 07:04:00,27500.0,,27600.0,,26700.0,27340.0,26650.19,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27471.0
2026-04-27 07:05:00,27500.0,,27600.0,,26700.0,27340.0,26630.2,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27474.25
2026-04-27 07:06:00,27500.0,,27600.0,,26700.0,27340.0,26630.14,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27468.5
2026-04-27 07:08:00,27500.0,,27500.0,,26700.0,27340.0,26630.09,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27463.75
2026-04-27 07:09:00,27500.0,,27600.0,,26700.0,27340.0,26744.23,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27464.75
2026-04-27 07:10:00,27500.0,,27500.0,,26700.0,27340.0,26630.34,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27463.75
2026-04-27 07:11:00,27500.0,,27600.0,,26700.0,27340.0,27496.19,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27474.0
2026-04-27 07:12:00,27500.0,,27600.0,,26700.0,27340.0,27495.47,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27478.25
2026-04-27 07:13:00,27500.0,,27600.0,,26700.0,27340.0,26670.0,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27473.75
2026-04-27 07:14:00,27500.0,,27500.0,,26700.0,27340.0,26630.08,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27466.0
2026-04-27 07:15:00,27500.0,,27500.0,,26700.0,27340.0,26630.06,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27457.75
2026-04-27 07:16:00,27500.0,,27500.0,,26700.0,27340.0,26650.14,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27460.75
2026-04-27 07:17:00,27500.0,,27500.0,,26700.0,27340.0,26630.08,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27456.75
2026-04-27 07:18:00,27500.0,,27500.0,,26700.0,27340.0,26630.21,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27451.75
2026-04-27 07:19:00,,27340.0,27500.0,,26700.0,27340.0,26630.07,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27449.5
2026-04-27 07:21:00,,27340.0,,27400.0,26700.0,27340.0,26630.08,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27446.75
2026-04-27 07:22:00,,27340.0,,27400.0,26700.0,27340.0,26630.08,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27448.5
2026-04-27 07:23:00,,27340.0,,27400.0,26700.0,27340.0,26630.11,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27444.0
2026-04-27 07:24:00,,27340.0,,27400.0,26700.0,27340.0,26630.07,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27434.5
2026-04-27 07:25:00,,27340.0,,27400.0,26700.0,27340.0,26630.17,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27427.5
2026-04-27 07:26:00,,27340.0,,27300.0,26700.0,27340.0,26590.03,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27405.75
2026-04-27 07:27:00,,27340.0,,27300.0,26700.0,27340.0,26590.02,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27404.75
2026-04-27 07:28:00,,27340.0,,27300.0,26700.0,27340.0,26590.02,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27401.25
2026-04-27 07:29:00,,27340.0,,27300.0,26700.0,27340.0,26590.02,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27417.5
2026-04-27 07:30:00,,27340.0,,27300.0,26700.0,27340.0,26590.02,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27410.25
2026-04-27 07:31:00,,27340.0,,27300.0,26700.0,27340.0,26590.02,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27421.25
2026-04-27 07:32:00,,27340.0,,27300.0,26700.0,27340.0,26590.03,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27411.75
2026-04-27 07:34:00,,27340.0,,27300.0,26700.0,27340.0,26686.62,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27419.5
2026-04-27 07:35:00,,27340.0,,27300.0,26700.0,27340.0,26686.46,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27416.0
2026-04-27 07:36:00,,27340.0,,27300.0,26700.0,27340.0,26686.97,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27418.0
2026-04-27 07:37:00,,27340.0,,27300.0,26700.0,27340.0,26590.11,,,,,28180.0,27400.0,28180.0,28180.0,28180.0,27400.0,27400.0,28180.0,27406.75
2026-04-27 07:38:00,,27340.0,,27300.0,26700.0,27340.0,26590.07,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27396.25
2026-04-27 07:39:00,,27340.0,,27300.0,26700.0,27340.0,26590.04,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27391.0
2026-04-27 07:40:00,,27340.0,,27300.0,26700.0,27340.0,26685.96,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27407.0
2026-04-27 07:41:00,,27340.0,,27300.0,26700.0,27340.0,26590.03,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27401.5
2026-04-27 07:42:00,,27340.0,,27300.0,26700.0,27340.0,26687.3,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27413.5
2026-04-27 07:43:00,,27340.0,,27300.0,26700.0,27340.0,26590.06,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27418.0
2026-04-27 07:44:00,,27340.0,,27300.0,26700.0,27340.0,26590.03,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27417.25
2026-04-27 07:46:00,,27340.0,,27300.0,26700.0,27340.0,26590.03,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27418.25
2026-04-27 07:47:00,,27340.0,,27300.0,26700.0,27340.0,26590.03,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27418.0
2026-04-27 07:48:00,,27340.0,,27300.0,26700.0,27340.0,26687.65,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27424.75
2026-04-27 07:49:00,,27340.0,,27300.0,26700.0,27340.0,26685.49,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27429.25
2026-04-27 07:50:00,,27340.0,,27300.0,26700.0,27340.0,26630.38,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27429.5
2026-04-27 07:51:00,,27340.0,,27300.0,26700.0,27340.0,26630.11,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27432.5
2026-04-27 07:52:00,,27340.0,,27300.0,26700.0,27340.0,26630.12,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27431.75
2026-04-27 07:53:00,,27340.0,,27300.0,26700.0,27340.0,26620.0,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27424.75
2026-04-27 07:54:00,,27340.0,,27300.0,26700.0,27340.0,26684.99,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27430.0
2026-04-27 07:55:00,,27340.0,,27300.0,26700.0,27340.0,26630.06,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27429.0
2026-04-27 07:56:00,,27340.0,,27300.0,26700.0,27340.0,26684.84,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27420.5
2026-04-27 07:57:00,,27340.0,,27300.0,26700.0,27340.0,26630.08,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27428.75
2026-04-27 07:59:00,,27340.0,,27300.0,26700.0,27340.0,26590.04,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27420.0
2026-04-27 08:00:00,,27340.0,,27300.0,26700.0,27340.0,26590.03,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27419.5
2026-04-27 08:01:00,,27340.0,,27300.0,26700.0,27340.0,26630.17,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27427.25
2026-04-27 08:02:00,,27340.0,,27300.0,26700.0,27340.0,26590.02,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27415.0
2026-04-27 08:03:00,,27340.0,,27300.0,26700.0,27340.0,26590.02,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27396.5
2026-04-27 08:04:00,,27340.0,,27300.0,26700.0,27340.0,26590.04,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27387.25
2026-04-27 08:05:00,,27340.0,,27300.0,26700.0,27340.0,26590.07,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27390.25
2026-04-27 08:06:00,,27340.0,,27300.0,26700.0,27340.0,26590.07,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27393.5
2026-04-27 08:07:00,,27340.0,,27300.0,26700.0,27340.0,26633.01,,,,,28180.0,27300.0,28180.0,28180.0,28180.0,27400.0,27300.0,28180.0,27407.5
