Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-07-16 16:18:30,QQQ,BULLISH_CALL_SWEEP,BULLISH,5,184199,10312491.0,True,705.07
2026-07-16 16:18:30,QQQ,BEARISH_PUT_SWEEP,BEARISH,14,1817340,528230857.0,True,705.07
2026-07-16 16:18:30,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,62647641.0,,705.07
2026-07-16 17:00:29,QQQ,BEARISH_PUT_SWEEP,BEARISH,6,52468,108633968.0,True,705.82
2026-07-16 18:36:06,QQQ,BULLISH_CALL_SWEEP,BULLISH,13,289652,49072271.0,True,702.36
2026-07-16 18:36:06,QQQ,BEARISH_PUT_SWEEP,BEARISH,27,601161,259228153.0,True,702.36
2026-07-16 18:36:06,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,53071460.0,,702.36
2026-07-17 00:00:07,QQQ,BULLISH_CALL_SWEEP,BULLISH,13,289652,49072271.0,True,696.44
2026-07-17 00:00:07,QQQ,BEARISH_PUT_SWEEP,BEARISH,25,588228,226523611.0,True,696.44
2026-07-17 00:00:07,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,50794197.0,,696.44
2026-07-17 08:31:57,QQQ,BULLISH_CALL_SWEEP,BULLISH,4,6236,1662945.0,True,693.03
2026-07-17 08:32:57,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,692.51
2026-07-17 08:33:57,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,4040,1348075.0,True,690.9
2026-07-17 08:34:57,QQQ,BEARISH_PUT_SWEEP,BEARISH,4,6225,3567384.0,True,690.7
2026-07-17 08:35:57,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,4101,1482301.0,True,690.12
2026-07-17 08:36:57,QQQ,BEARISH_PUT_SWEEP,BEARISH,4,9226,3309897.0,True,689.61
2026-07-17 08:39:57,QQQ,BEARISH_PUT_SWEEP,BEARISH,5,7784,2760715.0,True,688.05
2026-07-17 08:40:57,QQQ,BEARISH_PUT_SWEEP,BEARISH,4,7811,2087497.0,True,688.57
2026-07-17 08:40:57,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1675075.0,,688.57
2026-07-17 08:42:57,QQQ,BEARISH_PUT_SWEEP,BEARISH,5,11227,3616524.0,True,687.57
2026-07-17 08:44:57,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1853784.0,,687.31
2026-07-17 08:47:57,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1865159.0,,688.48
2026-07-17 08:48:57,QQQ,BULLISH_CALL_SWEEP,BULLISH,4,8160,2610160.0,True,689.18
2026-07-17 08:50:57,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,3658,1096877.0,True,689.75
2026-07-17 08:53:57,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,7341,2353341.0,True,691.17
2026-07-17 08:54:57,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,5139,1358882.0,True,691.58
2026-07-17 08:56:57,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,8396,2209301.0,True,692.26
2026-07-17 08:59:57,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,2688557.0,,693.23
2026-07-17 09:00:57,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,6692,1795802.0,True,694.09
2026-07-17 09:01:57,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,5779,1337391.0,True,694.77
2026-07-17 09:01:57,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,694.77
2026-07-17 09:02:59,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,3162,1016318.0,True,695.35
