Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-07-16 16:18:30,SPY,BULLISH_CALL_SWEEP,BULLISH,6,430364,27887838.0,True,750.05
2026-07-16 16:18:30,SPY,BEARISH_PUT_SWEEP,BEARISH,9,2087218,341734020.0,True,750.05
2026-07-16 18:36:06,SPY,BULLISH_CALL_SWEEP,BULLISH,5,109336,16027496.0,True,748.93
2026-07-16 18:36:06,SPY,BEARISH_PUT_SWEEP,BEARISH,18,806525,163166478.0,True,748.93
2026-07-16 18:36:06,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,115346601.0,,748.93
2026-07-17 00:00:07,SPY,BULLISH_CALL_SWEEP,BULLISH,5,109336,16027496.0,True,744.86
2026-07-17 00:00:07,SPY,BEARISH_PUT_SWEEP,BEARISH,18,806525,163166478.0,True,744.86
2026-07-17 00:00:07,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,106633551.0,,744.86
2026-07-17 08:30:57,SPY,BEARISH_PUT_SWEEP,BEARISH,3,7551,3286242.0,True,742.09
2026-07-17 08:34:57,SPY,BEARISH_PUT_SWEEP,BEARISH,3,10557,2450101.0,True,741.36
2026-07-17 08:34:57,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,741.36
2026-07-17 08:34:57,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,741.36
2026-07-17 08:48:57,SPY,BULLISH_CALL_SWEEP,BULLISH,3,20130,3027017.0,True,743.08
2026-07-17 08:56:57,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,744.21
2026-07-17 09:00:57,SPY,HEDGE_CHASE_SWEEP,BEARISH,,,,,745.15
2026-07-17 09:01:57,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,745.35
2026-07-17 09:06:57,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.4
2026-07-17 09:07:57,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,745.98
2026-07-17 09:12:57,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.39
2026-07-17 10:03:09,SPY,BULLISH_CALL_SWEEP,BULLISH,6,781218,83243673.0,True,744.49
2026-07-17 10:03:09,SPY,BEARISH_PUT_SWEEP,BEARISH,6,477469,35046254.0,True,744.49
2026-07-17 10:03:09,SPY,VOL_CRUSH_SWEEP,NEUTRAL,,,193487949.0,,744.49
2026-07-17 10:22:09,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,744.54
2026-07-17 10:46:09,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,745.08
2026-07-17 10:59:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,747.06
2026-07-17 11:29:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.24
2026-07-17 11:43:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.06
2026-07-17 11:53:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,747.12
2026-07-17 12:07:09,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.94
2026-07-17 12:15:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.28
2026-07-17 12:23:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.41
2026-07-17 12:28:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.94
2026-07-17 12:29:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.98
2026-07-17 12:33:08,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,746.69
2026-07-17 13:53:09,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,744.03
2026-07-17 14:48:17,SPY,HEDGE_CHASE_SWEEP,BULLISH,,,,,743.91
