Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-07-20 22:12:51,QQQ,BULLISH_CALL_SWEEP,BULLISH,11,176502,20076253.0,True,700.56
2026-07-20 22:12:51,QQQ,BEARISH_PUT_SWEEP,BEARISH,16,191153,76844385.0,True,700.56
2026-07-20 22:12:51,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,77450317.0,,700.56
2026-07-21 00:00:54,QQQ,BULLISH_CALL_SWEEP,BULLISH,11,176502,20076253.0,True,702.55
2026-07-21 00:00:54,QQQ,BEARISH_PUT_SWEEP,BEARISH,16,191153,76844385.0,True,702.55
2026-07-21 00:00:54,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,77450317.0,,702.55
2026-07-21 08:31:16,QQQ,BULLISH_CALL_SWEEP,BULLISH,4,12472,2992095.0,True,705.86
2026-07-21 08:32:16,QQQ,BULLISH_CALL_SWEEP,BULLISH,5,14911,3167513.0,True,705.16
2026-07-21 08:32:16,QQQ,BEARISH_PUT_SWEEP,BEARISH,5,9335,1608400.0,True,705.16
2026-07-21 08:34:15,QQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,704.51
2026-07-21 08:37:15,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,7243,1472889.0,True,705.91
2026-07-21 08:37:15,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,2287466.0,,705.91
2026-07-21 08:38:15,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1631454.0,,705.26
2026-07-21 08:40:16,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1739030.0,,705.56
2026-07-21 08:42:15,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,4624,1087215.0,True,705.02
2026-07-21 08:45:16,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,4753,1117036.0,True,704.58
2026-07-21 08:46:16,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,6458,1743299.0,True,704.55
2026-07-21 08:48:15,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,7942,2099967.0,True,704.13
2026-07-21 09:03:15,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,1898682.0,,704.1
2026-07-21 09:04:15,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,10371,1599992.0,True,703.78
2026-07-21 09:05:15,QQQ,BEARISH_PUT_SWEEP,BEARISH,5,13976,5365659.0,True,703.93
2026-07-21 09:16:16,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,6874,1723312.0,True,703.03
2026-07-21 09:19:16,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,2196484.0,,705.06
2026-07-21 09:19:16,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,705.06
2026-07-21 09:20:16,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,2423202.0,,704.82
2026-07-21 09:21:16,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,4611,908145.0,True,704.57
2026-07-21 09:26:15,QQQ,BEARISH_PUT_SWEEP,BEARISH,3,13698,2503723.0,True,705.38
2026-07-21 09:28:15,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,5413,1333974.0,True,706.44
2026-07-21 09:29:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,706.13
2026-07-21 09:30:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,706.34
2026-07-21 09:34:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,706.54
2026-07-21 09:46:16,QQQ,VOL_CRUSH_SWEEP,NEUTRAL,,,2407512.0,,707.1
2026-07-21 09:52:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,706.86
2026-07-21 09:56:15,QQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,706.85
2026-07-21 09:58:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,706.59
2026-07-21 10:01:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,706.85
2026-07-21 10:03:15,QQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,706.05
2026-07-21 10:09:15,QQQ,BULLISH_CALL_SWEEP,BULLISH,3,6349,1285451.0,True,707.69
2026-07-21 10:22:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,708.35
2026-07-21 10:32:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,708.25
2026-07-21 10:44:15,QQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,708.0
2026-07-21 10:46:16,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,707.68
2026-07-21 11:02:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,708.12
2026-07-21 11:06:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,708.8
2026-07-21 11:14:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,708.47
2026-07-21 11:15:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,708.63
2026-07-21 11:19:15,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,708.72
2026-07-21 11:35:16,QQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,708.9
2026-07-21 11:36:16,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,708.89
2026-07-21 11:41:16,QQQ,HEDGE_CHASE_SWEEP,BULLISH,,,,,709.13
2026-07-21 11:43:16,QQQ,HEDGE_CHASE_SWEEP,BEARISH,,,,,708.92
