Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,ZERO_OI,SPOT
2026-05-17 16:54:00,,18.0,,18.5,15.0,20.0,18.98,17.5,21.0,16.5,19.5,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 16:55:00,,18.0,,18.5,15.0,20.0,18.98,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 16:56:00,,18.0,,18.5,15.0,20.0,18.98,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 16:57:00,,18.0,,18.5,15.0,20.0,18.98,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 16:58:00,,18.0,,18.5,15.0,20.0,18.98,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 16:59:00,,18.0,,18.5,15.0,20.0,18.98,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 17:00:00,,18.0,,18.5,15.0,20.0,18.96,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 17:01:00,,18.0,,18.5,15.0,20.0,18.96,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 17:03:00,,18.0,,18.5,15.0,20.0,18.96,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 17:04:00,,18.0,,18.5,15.0,20.0,18.96,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,19.38,18.43
2026-05-17 17:05:00,,18.0,,18.5,15.0,20.0,18.99,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,18.43,18.43
2026-05-17 17:06:00,,18.0,,18.5,15.0,20.0,18.99,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,18.43,18.43
2026-05-17 17:07:00,,18.0,,18.5,15.0,20.0,19.14,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,18.43,18.43
2026-05-17 17:08:00,,18.0,,18.5,15.0,20.0,18.43,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,18.43,18.43
2026-05-17 17:09:00,,18.0,,18.5,15.0,20.0,18.43,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,18.43,18.43
2026-05-17 17:10:00,,18.0,,18.5,15.0,20.0,18.43,,,,,20.0,18.5,19.0,17.0,19.0,17.0,18.0,16.0,18.43,18.43
