strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
7110.0000,0.0000,0.0000,0.0000,2.0000,0.0000,196.5000,196.5000,2.0000
7115.0000,0.0000,0.0000,0.0000,2.0000,0.0000,3.0000,3.0000,2.0000
7120.0000,0.0000,0.0000,0.0000,0.0000,0.0000,266.0000,266.0000,0.0000
7125.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2753.0000,2753.0000,0.0000
7130.0000,0.0000,0.0000,0.0000,1.0000,0.0000,3.5000,3.5000,1.0000
7135.0000,0.0000,0.0000,0.0000,1.0000,0.0000,12.5000,12.5000,1.0000
7140.0000,0.0000,0.0000,0.0000,3.0000,0.0000,39.5000,39.5000,3.0000
7145.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.5000,257.5000,0.0000
7150.0000,-0.0000,-0.0000,0.0000,0.0000,1.0000,1094.0000,1094.0000,-1.0000
7155.0000,0.0000,0.0000,0.0000,1.0000,0.0000,6.5000,6.5000,1.0000
7160.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.5000,74.5000,0.0000
7165.0000,0.0000,0.0000,0.0000,1.0000,0.0000,33.5000,33.5000,1.0000
7170.0000,0.0000,0.0000,0.0000,1.0000,0.0000,9.0000,9.0000,1.0000
7175.0000,-0.0000,-0.0000,0.0000,0.0000,3.0000,311.5000,311.5000,-3.0000
7180.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,52.0000,0.0000
7185.0000,-0.0000,-0.0000,0.0000,0.0000,4.0000,178.0000,178.0000,-4.0000
7190.0000,0.0000,0.0000,0.0000,1.0000,0.0000,17.0000,17.0000,1.0000
7195.0000,0.0000,0.0000,0.0000,2.0000,0.0000,39.5000,39.5000,2.0000
7200.0000,0.0000,0.0000,0.0000,23.0000,1.0000,806.0000,806.0000,22.0000
7205.0000,0.0000,0.0000,0.0000,8.0000,0.0000,47.0000,47.0000,8.0000
7210.0000,0.0000,0.0000,0.0000,2.0000,0.0000,146.0000,128.0000,-16.0000
7215.0000,0.0000,0.0000,0.0000,0.0000,20.0000,163.0000,127.0000,-56.0000
7220.0000,0.0000,0.0000,0.0000,1.0000,0.0000,391.0000,373.0000,-17.0000
7225.0000,0.0000,0.0000,0.0000,19.0000,0.0000,155.5000,101.5000,-35.0000
7230.0000,0.0000,0.0000,0.0000,0.0000,3.0000,326.0000,309.0000,-20.0000
7235.0000,0.0000,0.0000,-0.0000,2.0000,0.0000,2.0000,274.0000,274.0000
7240.0000,-0.0000,0.0000,-0.0000,1.0000,5.0000,1.0000,607.0000,602.0000
7245.0000,0.0000,0.0000,-0.0000,1.0000,0.0000,1.5000,113.5000,113.0000
7250.0000,0.0003,0.0003,-0.0000,36.0000,0.0000,92.0000,1138.0000,1082.0000
7255.0000,0.0000,0.0000,-0.0000,1.0000,0.0000,2.5000,283.5000,282.0000
7260.0000,-0.0000,0.0000,-0.0000,0.0000,7.0000,0.0000,1067.0000,1060.0000
7265.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,18.0000,276.0000,258.0000
7270.0000,0.0001,0.0001,-0.0000,5.0000,0.0000,73.0000,706.0000,638.0000
7275.0000,0.0006,0.0006,-0.0000,71.0000,9.0000,16.0000,1144.0000,1190.0000
7280.0000,0.0002,0.0002,-0.0000,8.0000,0.0000,3.0000,854.0000,859.0000
7285.0000,0.0000,0.0000,0.0000,0.0000,78.0000,459.5000,434.5000,-103.0000
7290.0000,-0.0000,0.0000,-0.0000,0.0000,23.0000,395.0000,394.0000,-24.0000
7295.0000,0.0003,0.0003,0.0000,7.0000,0.0000,2664.5000,162.5000,-2495.0000
7300.0000,0.0031,0.0037,-0.0006,82.0000,0.0000,381.0000,6982.0000,6683.0000
7305.0000,0.0003,0.0005,-0.0001,8.0000,0.0000,13.5000,1006.5000,1001.0000
7310.0000,-0.0003,0.0000,-0.0003,0.0000,54.0000,6.0000,2257.0000,2197.0000
7315.0000,-0.0003,0.0000,-0.0003,0.0000,31.0000,50.5000,1479.5000,1398.0000
7320.0000,0.0014,0.0014,0.0000,51.0000,0.0000,1288.5000,1228.5000,-9.0000
7325.0000,-0.0000,0.0002,-0.0002,18.0000,68.0000,1854.5000,1789.5000,-115.0000
7330.0000,0.0612,0.0604,0.0009,894.5000,2.5000,3320.5000,218.5000,-2210.0000
7335.0000,-0.2971,-0.2944,-0.0027,0.0000,884.0000,1244.5000,1362.5000,-766.0000
7340.0000,0.0443,0.0070,0.0373,69.0000,0.0000,3031.0000,378.0000,-2584.0000
7345.0000,-0.7100,-0.7024,-0.0076,60.0000,6.0000,2423.5000,467.5000,-1902.0000
7350.0000,-3.8403,0.0690,-3.9093,281.0000,5.0000,363.5000,14333.5000,14246.0000
7355.0000,4.3849,0.5113,3.8736,76.0000,14.0000,447.5000,2775.5000,2390.0000
7360.0000,23.1749,-30.3697,53.5446,44.0000,166.0000,3803.0000,710.0000,-3215.0000
7365.0000,1.4886,14.0296,-12.5410,50.5000,424.5000,11594.5000,1223.5000,-10745.0000
7370.0000,-258.1365,85.4491,-343.5856,100.5000,597.5000,6831.0000,7263.0000,-65.0000
7375.0000,-11.0935,206.3667,-217.4602,143.0000,943.0000,945.0000,8163.0000,6418.0000
7380.0000,1432.1929,553.3663,878.8266,1925.0000,241.0000,1288.5000,6627.5000,7023.0000
7385.0000,-2214.2372,-56.8506,-2157.3866,1959.5000,723.5000,680.0000,6097.0000,6653.0000
7390.0000,1209.8139,2617.0623,-1407.2484,2287.0000,619.0000,3441.5000,3980.5000,2207.0000
7395.0000,4365.7547,5373.8495,-1008.0948,5800.5000,601.5000,2703.5000,3033.5000,5529.0000
7400.0000,88230.3251,27348.1665,60882.1586,9781.5000,1113.5000,19932.0000,2699.0000,-8565.0000
7405.0000,-3032.8007,13618.5347,-16651.3353,7166.0000,618.0000,440.5000,4434.5000,10542.0000
7410.0000,-35990.2505,-20883.2101,-15107.0405,1219.0000,6208.0000,714.0000,4719.0000,-984.0000
7415.0000,20834.9412,12701.9651,8132.9761,5538.0000,1952.0000,3726.5000,873.5000,733.0000
7420.0000,15797.1536,10256.8352,5540.3185,9019.5000,2230.5000,5061.5000,463.5000,2191.0000
7425.0000,3861.1577,488.0490,3373.1087,6892.0000,1727.0000,3232.0000,91.0000,2024.0000
7430.0000,1513.6397,1157.3914,356.2483,7733.5000,1694.5000,2649.0000,106.0000,3496.0000
7435.0000,762.6948,714.5597,48.1351,7566.5000,1265.5000,1308.0000,62.0000,5055.0000
7440.0000,148.8184,225.1193,-76.3009,9128.5000,1061.5000,66.0000,2038.0000,10039.0000
7445.0000,-27.1184,-23.5504,-3.5680,4512.0000,771.0000,909.0000,57.0000,2889.0000
7450.0000,108.8262,104.7821,4.0440,10796.5000,302.5000,4241.5000,631.5000,6884.0000
7455.0000,-8.0749,-4.7387,-3.3362,5229.5000,337.5000,8.0000,785.0000,5669.0000
7460.0000,123.0306,3.2372,119.7934,6746.0000,661.0000,464.0000,11.0000,5632.0000
7465.0000,-6.1301,-6.9060,0.7759,499.5000,3993.5000,6.0000,100.0000,-3400.0000
7470.0000,3.7017,0.4770,3.2247,1309.0000,6250.0000,20.0000,118.0000,-4843.0000
7475.0000,35.9946,0.1989,35.7957,2398.5000,2249.5000,185.0000,13.0000,-23.0000
7480.0000,-0.4656,-0.4004,-0.0652,4464.0000,144.0000,15.0000,137.0000,4442.0000
7485.0000,0.5336,-0.7553,1.2889,1259.0000,1374.0000,10.0000,28.0000,-97.0000
7490.0000,115.9284,0.0154,115.9131,2975.5000,199.5000,847.0000,1.0000,1930.0000
7495.0000,103.4930,-0.1542,103.6471,1492.0000,197.0000,825.0000,1.0000,471.0000
7500.0000,47.5655,-0.3358,47.9013,6270.0000,1485.0000,413.0000,391.0000,4763.0000
7505.0000,1.3974,-0.0035,1.4009,2249.0000,1207.0000,16.0000,3.0000,1029.0000
7510.0000,8.8665,0.0070,8.8596,1929.0000,18.0000,93.0000,0.0000,1818.0000
7515.0000,1.7771,0.0001,1.7771,774.5000,97.5000,19.0000,0.0000,658.0000
7520.0000,7.5282,0.0000,7.5282,1169.5000,1035.5000,89.5000,3.5000,48.0000
7525.0000,2.7932,0.0001,2.7931,1568.0000,2.0000,38.0000,3.0000,1531.0000
7530.0000,3.2461,0.0000,3.2461,1083.0000,0.0000,42.0000,0.0000,1041.0000
7535.0000,-0.0001,0.0000,-0.0001,230.0000,18.0000,0.0000,7.0000,219.0000
7540.0000,0.6887,0.0000,0.6887,463.0000,53.0000,10.0000,0.0000,400.0000
7545.0000,0.6522,-0.0000,0.6522,12.0000,202.0000,10.0000,0.0000,-200.0000
7550.0000,3.2171,0.0000,3.2171,3395.0000,52.0000,52.0000,0.0000,3291.0000
7555.0000,0.1764,0.0000,0.1764,194.0000,0.0000,3.0000,0.0000,191.0000
