strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
13.5000,0.0000,0.0000,0.0000,1.0000,2.0000,0.5000,0.5000,-1.0000
14.0000,-3020.3829,0.0000,-3020.3829,1109.0000,408.0000,104.0000,349.0000,946.0000
14.5000,84502.9476,0.0000,84502.9476,351.5000,34.5000,6008.5000,159.5000,-5532.0000
15.0000,123093.8089,-1030.7832,124124.5921,151.5000,1610.5000,21589.0000,14610.0000,-8438.0000
15.5000,43661.3787,-1330.8066,44992.1853,113.0000,192.0000,14982.0000,13732.0000,-1329.0000
16.0000,-142591.5102,-2518.3208,-140073.1894,1119.5000,1265.5000,16124.5000,23124.5000,6854.0000
16.5000,-354835.1319,2173.9975,-357009.1294,12074.5000,7025.5000,3338.5000,24024.5000,25735.0000
17.0000,-170148.6715,1317.4641,-171466.1355,11804.0000,31179.0000,5973.5000,18013.5000,-7335.0000
17.5000,56721.5335,55636.9533,1084.5802,3554.5000,292.5000,1621.0000,628.0000,2269.0000
18.0000,-24870.6866,-24825.6065,-45.0801,24914.0000,16761.0000,605.5000,205.5000,7753.0000
18.5000,2748.4844,-64.9842,2813.4685,3123.0000,2691.0000,233.0000,4675.0000,4874.0000
19.0000,45801.9247,45708.1932,93.7315,17157.0000,10412.0000,1193.0000,1694.0000,7246.0000
19.5000,-7309.5887,-7334.2928,24.7041,249.0000,1355.0000,2.0000,1.0000,-1107.0000
20.0000,48372.9731,48348.4459,24.5273,17365.0000,9703.0000,152.0000,129.0000,7639.0000
20.5000,385.8286,385.8286,0.0000,111.0000,4.0000,25.0000,25.0000,107.0000
21.0000,-2368.7255,-2368.7255,0.0000,2161.0000,2159.0000,4.5000,16.5000,14.0000
21.5000,-344.6530,-344.6530,0.0000,10.0000,129.0000,0.0000,0.0000,-119.0000
22.0000,-191.4209,-191.4209,0.0000,141.5000,264.5000,69.5000,91.5000,-101.0000
22.5000,2.2464,2.2464,0.0000,128.5000,66.5000,0.0000,0.0000,62.0000
23.0000,0.0000,0.0000,0.0000,408.0000,37.0000,20.5000,8.5000,359.0000
23.5000,0.0000,0.0000,0.0000,135.5000,13.5000,0.0000,1.0000,123.0000
24.0000,0.0000,0.0000,0.0000,4268.5000,2628.5000,27.0000,34.0000,1647.0000
24.5000,0.0000,0.0000,0.0000,682.0000,1.0000,0.0000,4.0000,685.0000
25.0000,0.0000,0.0000,0.0000,2460.5000,7371.5000,9.0000,10.0000,-4910.0000
26.0000,0.0000,0.0000,0.0000,1432.5000,97.5000,0.0000,0.0000,1335.0000
27.0000,0.0000,0.0000,0.0000,134.0000,85.0000,0.0000,0.0000,49.0000
28.0000,0.0000,0.0000,0.0000,10940.0000,889.0000,462.0000,10.0000,9599.0000
29.0000,0.0000,0.0000,0.0000,107.0000,35.0000,0.0000,8.0000,80.0000
30.0000,0.0000,0.0000,0.0000,2383.5000,13318.5000,0.0000,18.0000,-10917.0000
31.0000,0.0000,0.0000,0.0000,4903.0000,370.0000,0.0000,2.0000,4535.0000
32.0000,0.0000,0.0000,0.0000,138.5000,75.5000,0.0000,0.0000,63.0000
33.0000,0.0000,0.0000,0.0000,115.5000,460.5000,0.0000,0.0000,-345.0000
34.0000,0.0000,0.0000,0.0000,125.0000,81.0000,0.0000,0.0000,44.0000
35.0000,0.0000,0.0000,0.0000,1560.0000,5242.0000,0.0000,0.0000,-3682.0000
36.0000,0.0000,0.0000,0.0000,3.0000,251.0000,0.0000,0.0000,-248.0000
37.0000,0.0000,0.0000,0.0000,38.0000,133.0000,0.0000,0.0000,-95.0000
38.0000,0.0000,0.0000,0.0000,1778.0000,439.0000,0.0000,0.0000,1339.0000
39.0000,0.0000,0.0000,0.0000,38.5000,38.5000,0.0000,0.0000,0.0000
40.0000,0.0000,0.0000,0.0000,1371.5000,1182.5000,0.0000,1.0000,190.0000
45.0000,0.0000,0.0000,0.0000,1.5000,336.5000,0.0000,0.0000,-335.0000
50.0000,0.0000,0.0000,0.0000,127.0000,66.0000,1.0000,0.0000,60.0000
60.0000,0.0000,0.0000,0.0000,1500.5000,1500.5000,0.0000,0.0000,0.0000
65.0000,0.0000,0.0000,0.0000,6.0000,3.0000,0.0000,0.0000,3.0000
