Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-08-06 08:34:35,SPY,769.0,PUT_BLOCK_BUY,8948,1418258.0,1.58,20.56,-0.468,0.092847,LONG_GAMMA,769.3,BAP,ATM,-0.3
2026-08-06 08:34:35,SPY,768.0,UNUSUAL_PUT_VOL,5195,631192.0,1.21,21.26,-0.381,0.086025,LONG_GAMMA,769.3,UAP,BELOW,-1.3
2026-08-06 08:35:35,SPY,769.0,UNUSUAL_PUT_VOL,5311,767440.0,1.44,21.66,-0.425,0.08688,LONG_GAMMA,769.82,UAP,ATM,-0.82
2026-08-06 08:47:34,SPY,772.0,UNUSUAL_CALL_VOL,5035,621822.0,1.23,18.86,0.427,0.101289,LONG_GAMMA,771.25,UAC,ATM,0.75
2026-08-06 08:47:34,SPY,771.0,UNUSUAL_CALL_VOL,5465,975503.0,1.79,19.75,0.528,0.09815,LONG_GAMMA,771.25,UAC,ATM,-0.25
2026-08-06 08:49:34,SPY,772.0,UNUSUAL_CALL_VOL,5664,750480.0,1.33,19.42,0.444,0.099322,LONG_GAMMA,771.4,UAC,ATM,0.6
2026-08-06 08:51:34,SPY,772.0,UNUSUAL_CALL_VOL,6208,782208.0,1.26,19.76,0.42,0.096913,LONG_GAMMA,771.15,UAC,ATM,0.85
2026-08-06 09:11:34,SPY,772.0,UNUSUAL_CALL_VOL,5126,663817.0,1.29,18.03,0.464,0.110916,LONG_GAMMA,771.64,UAC,ATM,0.36
2026-08-06 09:12:34,SPY,772.0,UNUSUAL_CALL_VOL,6515,811118.0,1.25,17.95,0.454,0.111285,LONG_GAMMA,771.55,UAC,ATM,0.45
2026-08-06 09:16:34,SPY,779.0,UNUSUAL_CALL_VOL,6614,42991.0,0.07,21.47,0.035,0.018187,LONG_GAMMA,771.25,UAC,ABOVE,7.75
2026-08-06 09:20:35,SPY,772.0,UNUSUAL_CALL_VOL,5822,724839.0,1.25,16.99,0.474,0.119477,LONG_GAMMA,771.75,UAC,ATM,0.25
2026-08-06 09:23:34,SPY,779.0,UNUSUAL_CALL_VOL,6792,44148.0,0.07,20.9,0.035,0.018896,LONG_GAMMA,771.53,UAC,ABOVE,7.47
2026-08-06 09:26:34,SPY,773.0,UNUSUAL_CALL_VOL,5439,274670.0,0.51,17.67,0.24,0.090645,LONG_GAMMA,770.54,UAC,ABOVE,2.46
2026-08-06 09:26:34,SPY,772.0,UNUSUAL_CALL_VOL,8872,731940.0,0.82,18.09,0.342,0.104652,LONG_GAMMA,770.54,UAC,ABOVE,1.46
2026-08-06 09:26:34,SPY,770.0,UNUSUAL_PUT_VOL,6246,677691.0,1.08,17.01,-0.431,0.119041,LONG_GAMMA,770.54,UAP,ATM,-0.54
2026-08-06 09:27:34,SPY,773.0,UNUSUAL_CALL_VOL,5288,224740.0,0.42,16.72,0.219,0.091146,SHORT_GAMMA,770.45,UAC,ABOVE,2.55
2026-08-06 09:27:34,SPY,772.0,UNUSUAL_CALL_VOL,9214,658801.0,0.71,17.14,0.324,0.108249,SHORT_GAMMA,770.45,UAC,ABOVE,1.55
2026-08-06 09:27:34,SPY,771.0,UNUSUAL_PUT_VOL,5655,958522.0,1.69,17.88,-0.559,0.113884,SHORT_GAMMA,770.45,UAP,ATM,0.55
2026-08-06 09:27:34,SPY,770.0,UNUSUAL_PUT_VOL,7823,962229.0,1.23,18.38,-0.446,0.110992,SHORT_GAMMA,770.45,UAP,ATM,-0.45
2026-08-06 09:28:34,SPY,771.0,UNUSUAL_CALL_VOL,5300,606850.0,1.15,17.68,0.447,0.11559,LONG_GAMMA,770.51,UAC,ATM,0.49
2026-08-06 09:29:34,SPY,770.0,UNUSUAL_PUT_VOL,5886,791667.0,1.35,17.94,-0.482,0.115053,LONG_GAMMA,770.12,UAP,ATM,-0.12
2026-08-06 09:30:34,SPY,770.0,UNUSUAL_PUT_VOL,6746,785909.0,1.17,19.14,-0.419,0.105792,LONG_GAMMA,770.72,UAP,ATM,-0.72
2026-08-06 09:31:35,SPY,768.0,UNUSUAL_PUT_VOL,7864,499364.0,0.64,19.65,-0.263,0.086243,LONG_GAMMA,770.36,UAP,BELOW,-2.36
2026-08-06 09:32:34,SPY,770.0,PUT_BLOCK_SELL,8281,1022704.0,1.23,18.41,-0.449,0.111773,LONG_GAMMA,770.42,SAP,ATM,-0.42
2026-08-06 09:37:34,SPY,770.0,UNUSUAL_PUT_VOL,6207,754150.0,1.21,17.28,-0.466,0.120576,LONG_GAMMA,770.25,UAP,ATM,-0.25
2026-08-06 09:39:34,SPY,770.0,UNUSUAL_PUT_VOL,6519,844210.0,1.29,17.06,-0.491,0.122965,LONG_GAMMA,770.04,UAP,ATM,-0.04
2026-08-06 09:40:34,SPY,772.0,UNUSUAL_CALL_VOL,6249,328073.0,0.53,16.66,0.261,0.102752,LONG_GAMMA,769.94,UAC,ABOVE,2.06
2026-08-06 09:40:34,SPY,770.0,PUT_BLOCK_BUY,9973,1341369.0,1.35,17.08,-0.503,0.123054,LONG_GAMMA,769.94,BAP,ATM,0.06
2026-08-06 09:40:34,SPY,769.0,UNUSUAL_PUT_VOL,7957,767850.0,0.96,17.98,-0.388,0.112244,LONG_GAMMA,769.94,UAP,ATM,-0.94
2026-08-06 09:40:34,SPY,768.0,UNUSUAL_PUT_VOL,7381,498218.0,0.68,18.72,-0.289,0.0962,LONG_GAMMA,769.94,UAP,BELOW,-1.94
2026-08-06 09:40:34,SPY,767.0,UNUSUAL_PUT_VOL,5261,249898.0,0.47,19.62,-0.212,0.077787,LONG_GAMMA,769.94,UAP,BELOW,-2.94
2026-08-06 09:45:34,SPY,770.0,UNUSUAL_PUT_VOL,5494,733449.0,1.33,16.07,-0.524,0.13162,LONG_GAMMA,769.79,UAP,ATM,0.21
2026-08-06 09:50:34,SPY,769.0,UNUSUAL_PUT_VOL,6083,599176.0,0.98,18.15,-0.395,0.11358,LONG_GAMMA,769.87,UAP,ATM,-0.87
2026-08-06 09:55:34,SPY,769.0,UNUSUAL_PUT_VOL,5222,383817.0,0.73,17.38,-0.331,0.112556,LONG_GAMMA,770.38,UAP,BELOW,-1.38
2026-08-06 10:01:34,SPY,771.0,UNUSUAL_CALL_VOL,5955,693758.0,1.17,16.26,0.487,0.133498,LONG_GAMMA,770.87,UAC,ATM,0.13
2026-08-06 10:03:34,SPY,770.0,UNUSUAL_PUT_VOL,6406,727081.0,1.13,16.97,-0.463,0.127961,LONG_GAMMA,770.26,UAP,ATM,-0.26
2026-08-06 10:04:34,SPY,770.0,UNUSUAL_PUT_VOL,6818,787479.0,1.15,17.7,-0.456,0.122653,LONG_GAMMA,770.33,UAP,ATM,-0.33
2026-08-06 10:11:34,SPY,774.0,UNUSUAL_CALL_VOL,6219,121271.0,0.2,16.15,0.126,0.070861,LONG_GAMMA,770.62,UAC,ABOVE,3.38
2026-08-06 10:14:34,SPY,770.0,UNUSUAL_PUT_VOL,5186,588611.0,1.13,15.22,-0.503,0.146084,LONG_GAMMA,769.95,UAP,ATM,0.05
2026-08-06 10:18:34,SPY,769.0,UNUSUAL_PUT_VOL,7816,793324.0,1.02,16.13,-0.452,0.137925,LONG_GAMMA,769.32,UAP,ATM,-0.32
2026-08-06 10:19:34,SPY,771.0,UNUSUAL_CALL_VOL,5064,255732.0,0.51,16.67,0.267,0.111058,LONG_GAMMA,769.13,UAC,ABOVE,1.87
2026-08-06 10:19:34,SPY,770.0,PUT_BLOCK_BUY,6406,1053787.0,1.65,16.05,-0.616,0.133938,LONG_GAMMA,769.13,BAP,ATM,0.87
2026-08-06 10:19:34,SPY,769.0,PUT_BLOCK_BUY,9417,1115914.0,1.19,17.28,-0.479,0.129783,LONG_GAMMA,769.13,BAP,ATM,-0.13
2026-08-06 10:19:34,SPY,768.0,UNUSUAL_PUT_VOL,5568,442656.0,0.8,17.71,-0.356,0.118481,LONG_GAMMA,769.13,UAP,ATM,-1.13
