592,2295.62
591,3940.11
590,151330.58
589,118476.26
588,142982.08
587,253060.37
586,437180.50
585,1411871.87
584,1863038.49
583,2966097.47
582,3694882.35
581,8365147.86
580,-29355203.55
579,-13304444.69
578,-5106604.07
577,-1227185.78
576,-594081.81
575,-583120.46
574,-273130.13
573,-141362.95
572,-116701.29
571,-75321.74
570,-245555.65
569,-31110.76
568,-42290.65
567,-45580.08
566,-24218.26
565,-119168.31
564,-13391.87
563,-24771.58
562,-6161.99
561,-5280.56
560,-18677.31
559,-3450.81
558,-5758.81
